locus tag	logFC	logCPM	PValue	FDR
SL1344_2734	1,64	4,05	0,18	0,28
SL1344_2735	1,28	3,80	0,39	0,50
SL1344_2736	4,57	3,98	0,01	0,03
SL1344_2737	4,45	4,23	0,01	0,03
SL1344_2738	-1,24	4,03	0,09	0,16
SL1344_2739	1,44	3,51	0,17	0,26
SL1344_2742	2,35	3,50	0,04	0,08
SL1344_2743	2,20	4,27	0,13	0,21
SL1344_2744	2,23	3,47	0,04	0,09
SL1344_2745	0,14	4,10	0,85	0,89
SL1344_2746	-1,46	4,84	0,01	0,02
SL1344_2747	-0,60	5,21	0,19	0,29
SL1344_2747A	1,17	3,90	0,15	0,24
SL1344_2751	-1,18	5,42	0,01	0,03
SL1344_2752	-1,38	7,36	0,00	0,00
SL1344_2755	-1,00	3,36	0,22	0,32
SL1344_2756	-2,37	5,90	0,00	0,00
SL1344_2757	0,94	4,47	0,20	0,29
SL1344_2758	1,01	6,61	0,00	0,01
SL1344_2759	1,03	6,72	0,00	0,00
SL1344_2760	0,85	4,52	0,13	0,21
SL1344_2761	0,48	4,30	0,45	0,56
SL1344_2762	3,57	8,82	0,00	0,00
SL1344_2763	6,69	12,30	0,00	0,00
SL1344_2764	5,01	10,68	0,00	0,00
SL1344_2765	3,30	9,47	0,00	0,00
SL1344_2767	1,36	6,09	0,00	0,00
SL1344_2768	1,44	5,65	0,00	0,00
SL1344_2769	1,03	5,84	0,01	0,02
SL1344_2770	0,58	4,62	0,24	0,34
SL1344_2771	0,96	3,68	0,23	0,33
SL1344_2772	-0,90	5,41	0,16	0,26
SL1344_2773	4,70	7,86	0,00	0,00
SL1344_2774	2,67	7,93	0,00	0,00
SL1344_2775	1,41	8,05	0,00	0,00
SL1344_2776	1,02	7,76	0,00	0,00
SL1344_2777	1,49	7,33	0,00	0,00
SL1344_2778	1,77	5,46	0,00	0,00
SL1344_2779	0,66	6,61	0,02	0,05
SL1344_2782	3,11	7,23	0,00	0,00
SL1344_2783	-0,30	7,84	0,26	0,36
SL1344_2784	-0,20	5,49	0,66	0,75
SL1344_2785	-0,50	5,50	0,23	0,33
SL1344_2786	0,16	5,89	0,64	0,73
SL1344_2787	1,14	5,18	0,04	0,08
SL1344_2791	4,07	5,76	0,00	0,00
SL1344_2792	3,74	6,85	0,00	0,00
SL1344_2793	1,85	6,53	0,00	0,00
SL1344_2794	-3,53	8,79	0,00	0,00
SL1344_2795	-3,22	7,55	0,00	0,00
SL1344_2796	-3,72	7,30	0,00	0,00
SL1344_2797	-2,63	5,03	0,00	0,00
SL1344_2798	-0,88	6,54	0,00	0,01
SL1344_2799	-0,25	6,67	0,39	0,50
SL1344_2800	-0,77	6,51	0,08	0,14
SL1344_2801	0,48	4,64	0,39	0,51
SL1344_2802	-0,17	6,73	0,60	0,70
SL1344_2803	-0,10	8,12	0,66	0,75
SL1344_2804	-0,94	6,87	0,00	0,00
SL1344_2805	-1,12	7,87	0,00	0,00
SL1344_tRNA0046	-2,31	6,93	0,00	0,00
SL1344_tRNA0047	-1,81	6,16	0,00	0,00
SL1344_tRNA0048	-2,17	6,84	0,00	0,00
SL1344_tRNA0049	-0,49	7,32	0,09	0,16
SL1344_tRNA0050	0,31	11,92	0,66	0,75
SL1344_2807	-0,92	9,21	0,00	0,00
SL1344_2808	3,26	6,88	0,00	0,00
SL1344_2809	1,84	10,93	0,00	0,00
SL1344_2810	-0,75	6,15	0,03	0,06
SL1344_2811	-0,51	5,94	0,12	0,19
SL1344_2813	0,41	3,63	0,63	0,72
SL1344_2815	-0,69	4,69	0,15	0,24
SL1344_2816	0,05	3,83	0,94	0,95
SL1344_2817	1,13	5,52	0,01	0,03
SL1344_2818	0,94	5,38	0,04	0,07
SL1344_2819	2,05	6,21	0,00	0,00
SL1344_2820	0,90	3,55	0,51	0,62
SL1344_2821	-0,44	3,56	0,62	0,71
SL1344_2822	1,14	5,45	0,02	0,04
SL1344_2823	3,95	3,57	0,03	0,07
SL1344_2824	1,36	4,41	0,04	0,08
SL1344_2825	1,02	3,97	0,22	0,32
SL1344_2826	0,92	3,66	0,26	0,37
SL1344_2827	1,67	3,68	0,06	0,11
SL1344_2828	0,66	3,47	0,44	0,55
SL1344_2829	0,98	4,61	0,14	0,22
SL1344_2831	1,43	4,36	0,18	0,27
SL1344_2833	3,24	3,76	0,01	0,03
SL1344_2834	3,01	6,85	0,00	0,00
SL1344_2835	3,27	6,96	0,00	0,00
SL1344_2837	2,60	6,63	0,00	0,00
SL1344_2838	3,19	6,75	0,00	0,00
SL1344_2839	0,83	6,07	0,01	0,03
SL1344_2840	3,82	4,01	0,00	0,00
SL1344_2841	1,68	9,18	0,00	0,00
SL1344_2842	2,10	8,83	0,00	0,00
SL1344_2843	2,76	8,05	0,00	0,00
SL1344_2844	2,17	7,44	0,00	0,00
SL1344_2845	-0,80	8,55	0,00	0,00
SL1344_2846	-4,28	8,38	0,00	0,00
SL1344_2847	-3,35	8,30	0,00	0,00
SL1344_2848	-1,03	8,35	0,00	0,00
SL1344_2849	-0,79	9,06	0,01	0,02
SL1344_2850	-5,14	8,59	0,00	0,00
SL1344_2851	-5,37	9,46	0,00	0,00
SL1344_2852	-6,02	8,94	0,00	0,00
SL1344_2854	-6,82	9,47	0,00	0,00
SL1344_2855	-2,84	9,38	0,00	0,00
SL1344_2856	-5,22	7,35	0,00	0,00
SL1344_2857	-3,15	6,02	0,00	0,00
SL1344_2858	-0,77	9,03	0,01	0,03
SL1344_2859	-0,12	7,57	0,66	0,74
SL1344_2861	-3,14	7,64	0,00	0,00
SL1344_2862	-3,80	7,08	0,00	0,00
SL1344_2863	-4,75	9,44	0,00	0,00
SL1344_2864	-3,88	8,66	0,00	0,00
SL1344_2865	-3,64	7,86	0,00	0,00
SL1344_2866	-3,57	6,22	0,00	0,00
SL1344_2867	-4,65	5,74	0,00	0,00
SL1344_2869	-3,90	6,30	0,00	0,00
SL1344_2870	-4,51	7,10	0,00	0,00
SL1344_2871	-5,06	7,19	0,00	0,00
SL1344_2872	-5,11	6,43	0,00	0,00
SL1344_2873	-4,22	7,53	0,00	0,00
SL1344_2874	-4,52	6,71	0,00	0,00
SL1344_2875	-5,02	8,25	0,00	0,00
SL1344_2876	-5,83	7,22	0,00	0,00
SL1344_2877	-6,44	8,10	0,00	0,00
SL1344_2878	-6,32	7,66	0,00	0,00
SL1344_2879	-5,58	7,42	0,00	0,00
SL1344_2880	-1,79	6,97	0,00	0,00
SL1344_2881	-1,81	5,52	0,00	0,00
SL1344_2882	2,36	5,17	0,00	0,00
SL1344_2885	4,01	8,26	0,00	0,00
SL1344_2886	1,67	6,74	0,00	0,00
SL1344_2888	0,36	6,95	0,19	0,28
SL1344_2890	0,07	4,09	0,92	0,95
SL1344_2892	0,49	4,96	0,30	0,41
SL1344_2897	1,32	3,33	0,16	0,25
SL1344_2898	-0,12	5,39	0,78	0,84
SL1344_2899	-1,02	4,63	0,05	0,09
SL1344_2900	3,58	3,65	0,02	0,04
SL1344_2901	1,19	4,14	0,13	0,21
SL1344_2903	1,13	11,83	0,00	0,00
SL1344_2904	1,11	11,10	0,00	0,00
SL1344_2905	-0,93	7,10	0,00	0,00
SL1344_2906	-0,76	7,25	0,00	0,01
SL1344_2907	-0,62	7,29	0,02	0,05
SL1344_2908	-0,85	5,71	0,02	0,05
SL1344_2909	-1,37	6,22	0,00	0,00
SL1344_2910	0,05	6,98	0,84	0,89
SL1344_2911	2,13	5,33	0,00	0,00
SL1344_2912	2,85	6,17	0,00	0,00
SL1344_2913	3,00	7,26	0,00	0,00
SL1344_2914	4,39	6,62	0,00	0,00
SL1344_2915	-1,34	5,98	0,00	0,00
SL1344_2917	-0,30	4,92	0,55	0,65
SL1344_2918	0,45	3,93	0,55	0,66
SL1344_2919	0,47	3,90	0,48	0,59
SL1344_2920	0,28	4,60	0,63	0,72
SL1344_2921	0,99	4,16	0,14	0,22
SL1344_2922	1,71	4,46	0,02	0,04
SL1344_2923	1,23	4,79	0,03	0,07
SL1344_2924	-3,68	5,56	0,00	0,00
SL1344_2925	2,55	5,16	0,00	0,00
SL1344_2926	2,67	7,46	0,00	0,00
SL1344_2927	3,40	6,09	0,00	0,00
SL1344_2928	-0,92	4,67	0,07	0,12
SL1344_2929	0,70	5,50	0,09	0,17
SL1344_2930	-0,51	7,22	0,06	0,11
SL1344_2931	-0,69	11,05	0,00	0,00
SL1344_2932	-0,74	10,38	0,00	0,00
SL1344_2933	0,59	7,07	0,05	0,10
SL1344_2937	1,48	9,86	0,00	0,00
SL1344_2938	1,73	8,68	0,00	0,00
SL1344_2939	-0,06	6,92	0,84	0,89
SL1344_2940	0,64	5,30	0,17	0,26
SL1344_2941	-0,13	5,24	0,75	0,82
SL1344_2942	-0,15	5,34	0,72	0,80
SL1344_2943	0,49	3,91	0,60	0,70
SL1344_2944	-0,94	6,36	0,01	0,02
SL1344_2945	-1,05	5,60	0,01	0,02
SL1344_2946	-1,95	4,28	0,00	0,01
SL1344_2947	-0,96	6,72	0,00	0,00
SL1344_2948	-1,15	6,01	0,00	0,00
SL1344_2949	0,21	8,54	0,35	0,47
SL1344_2950	0,40	6,39	0,21	0,31
SL1344_2951	0,53	6,48	0,09	0,16
SL1344_2952	-0,38	4,99	0,37	0,48
SL1344_2953	-0,44	3,88	0,53	0,64
SL1344_2955	1,10	3,31	0,27	0,38
SL1344_2956	1,10	4,58	0,05	0,10
SL1344_2957	1,16	4,13	0,12	0,20
SL1344_2958	0,97	2,88	0,35	0,46
SL1344_2959	0,47	4,84	0,36	0,47
SL1344_2960	0,53	7,52	0,03	0,06
SL1344_2961	0,39	6,69	0,17	0,27
SL1344_2962	0,24	6,92	0,37	0,48
SL1344_2964	0,13	6,39	0,67	0,75
SL1344_2965	0,87	4,57	0,12	0,20
SL1344_2966	-1,34	3,82	0,09	0,16
SL1344_2967	-0,32	6,65	0,28	0,39
SL1344_2968	-0,97	7,11	0,00	0,00
SL1344_tRNA0051	-1,17	8,72	0,04	0,08
SL1344_tRNA0052	0,16	10,02	0,81	0,87
SL1344_2969	0,08	7,69	0,75	0,82
SL1344_2970	-0,35	7,52	0,20	0,29
SL1344_2971	-0,39	5,94	0,29	0,40
SL1344_2972	-0,53	7,65	0,03	0,06
SL1344_2973	-0,35	7,33	0,17	0,26
SL1344_2974	0,54	7,24	0,05	0,10
SL1344_2975	-0,31	3,50	0,67	0,75
SL1344_2977	1,49	3,25	0,13	0,21
SL1344_2979	-1,10	6,22	0,00	0,00
SL1344_2980	-1,02	6,72	0,00	0,00
SL1344_2981	-0,96	8,39	0,00	0,00
SL1344_2982	-1,53	7,30	0,00	0,00
SL1344_2983	-0,86	6,04	0,02	0,04
SL1344_2984	-2,05	7,17	0,00	0,00
SL1344_2986	-0,16	6,18	0,61	0,71
SL1344_2987	-0,49	6,00	0,12	0,20
SL1344_2988	-0,47	6,73	0,12	0,20
SL1344_2989	1,09	6,42	0,00	0,00
SL1344_2990	1,33	5,96	0,00	0,00
SL1344_2991	-2,77	7,92	0,00	0,00
SL1344_2992	0,31	4,36	0,61	0,70
SL1344_2993	-0,97	5,64	0,01	0,03
SL1344_2994	0,93	4,76	0,12	0,20
SL1344_2995	0,47	4,36	0,49	0,60
SL1344_2996	0,22	3,61	0,80	0,85
SL1344_2997	2,24	7,36	0,00	0,00
SL1344_2998	-0,37	5,19	0,42	0,53
SL1344_2999	-0,95	4,29	0,10	0,18
SL1344_3000	-1,98	5,37	0,00	0,00
SL1344_3002	1,82	5,28	0,00	0,01
SL1344_3003	1,33	4,59	0,02	0,04
SL1344_3004	1,49	3,72	0,11	0,18
SL1344_3005	-0,42	4,56	0,49	0,60
SL1344_3006	-0,66	3,41	0,55	0,66
SL1344_3007	0,41	3,64	0,68	0,77
SL1344_3009	-0,22	6,13	0,61	0,70
SL1344_3010	3,06	4,15	0,00	0,01
SL1344_3011	1,50	7,68	0,00	0,00
SL1344_3013	5,70	8,61	0,00	0,00
SL1344_tRNA0053	1,59	11,95	0,10	0,17
SL1344_3014	-0,64	6,56	0,05	0,09
SL1344_3015	-1,14	6,37	0,00	0,01
SL1344_3016	-0,06	9,17	0,77	0,84
SL1344_3017	-0,41	8,74	0,05	0,10
SL1344_3018	0,04	7,90	0,88	0,92
SL1344_3019	-0,02	6,85	0,94	0,95
SL1344_3020	-0,58	6,77	0,06	0,11
SL1344_3021	-0,71	6,09	0,03	0,06
SL1344_3022	-0,33	6,86	0,23	0,34
SL1344_3024	0,23	6,70	0,42	0,54
SL1344_3025	-1,16	7,90	0,00	0,00
SL1344_3026	-0,28	4,56	0,56	0,66
SL1344_3027	0,30	6,83	0,32	0,43
SL1344_3028	1,14	3,66	0,36	0,47
SL1344_3029	-1,08	8,49	0,00	0,00
SL1344_3030	-2,19	7,74	0,00	0,00
SL1344_3031	-1,67	7,40	0,00	0,00
SL1344_3032	-0,39	7,07	0,17	0,27
SL1344_3033	0,07	7,59	0,75	0,82
SL1344_3034	-0,15	7,65	0,55	0,66
SL1344_3035	-0,63	6,78	0,04	0,07
SL1344_3036	0,05	9,97	0,91	0,94
SL1344_3037	0,40	5,21	0,42	0,54
SL1344_3038	-0,38	8,15	0,09	0,16
SL1344_3039	0,24	7,40	0,38	0,49
SL1344_3040	-0,26	5,29	0,58	0,68
SL1344_3041	-0,22	7,20	0,42	0,53
SL1344_3042	0,81	3,69	0,32	0,44
SL1344_3043	-1,47	6,25	0,00	0,00
SL1344_3044	-0,96	9,94	0,00	0,00
SL1344_3045	-0,84	9,73	0,00	0,00
SL1344_3046	-1,26	8,45	0,00	0,00
SL1344_3047	1,41	3,33	0,19	0,29
SL1344_3049	-0,38	3,30	0,67	0,76
SL1344_3050	0,97	4,38	0,14	0,22
SL1344_3051	0,07	3,53	0,93	0,95
SL1344_3052	-1,17	8,34	0,00	0,00
SL1344_3053	-0,24	7,05	0,40	0,52
SL1344_3054	-0,60	7,07	0,02	0,05
SL1344_3055	0,64	4,93	0,17	0,26
SL1344_3056	1,94	3,62	0,07	0,12
SL1344_3057	-1,18	4,38	0,08	0,14
SL1344_3058	0,29	4,30	0,69	0,77
SL1344_3059	2,44	4,72	0,00	0,01
SL1344_3060	-0,88	7,08	0,00	0,01
SL1344_3061	2,04	4,00	0,03	0,06
SL1344_3062	-0,45	8,48	0,06	0,12
SL1344_3065	0,00	8,65	0,98	0,99
SL1344_3066	1,95	6,92	0,00	0,00
SL1344_3067	0,57	4,76	0,29	0,40
SL1344_3068	-0,28	4,77	0,56	0,66
SL1344_3069	-0,28	6,41	0,35	0,46
SL1344_3070	-0,50	6,34	0,12	0,20
SL1344_3071	-1,03	6,38	0,00	0,00
SL1344_3072	-1,05	5,81	0,01	0,02
SL1344_3073	0,91	4,01	0,25	0,36
SL1344_3074	-0,61	3,69	0,51	0,62
SL1344_3075	-0,58	6,50	0,06	0,11
SL1344_3076	-0,30	6,60	0,33	0,45
SL1344_3078	-0,28	6,20	0,37	0,49
SL1344_3079	-0,90	6,47	0,00	0,01
SL1344_3080	1,74	4,68	0,01	0,02
SL1344_3081	0,57	5,74	0,15	0,23
SL1344_3082	2,48	8,33	0,00	0,00
SL1344_3083	0,46	7,59	0,06	0,11
SL1344_3084	-0,02	7,49	0,93	0,95
SL1344_3085	-1,33	6,54	0,00	0,00
SL1344_3087	-0,85	5,44	0,04	0,09
SL1344_3088	0,18	4,91	0,72	0,80
SL1344_3089	0,98	5,81	0,02	0,04
SL1344_3090	0,31	3,80	0,62	0,72
SL1344_tRNA0054	-1,47	6,69	0,00	0,00
SL1344_3091	-0,28	3,25	0,77	0,84
SL1344_3092	0,59	5,04	0,19	0,29
SL1344_3093	-0,15	3,68	0,85	0,89
SL1344_3094	0,90	4,01	0,16	0,25
SL1344_3095	-0,66	4,81	0,18	0,27
SL1344_3096	0,34	5,66	0,39	0,51
SL1344_3097	-0,82	3,79	0,39	0,51
SL1344_3098	1,03	3,66	0,25	0,35
SL1344_3099	0,09	4,64	0,89	0,92
SL1344_3100	0,66	5,64	0,14	0,23
SL1344_3101	1,22	4,72	0,01	0,03
SL1344_3102	1,33	5,78	0,00	0,00
SL1344_3103	0,38	4,77	0,48	0,59
SL1344_3104	2,33	4,01	0,01	0,03
SL1344_3105	1,69	4,70	0,01	0,03
SL1344_3106	5,43	9,20	0,00	0,00
SL1344_3107	7,93	9,06	0,00	0,00
SL1344_3108	1,80	5,11	0,00	0,01
SL1344_3109	2,71	7,16	0,00	0,00
SL1344_3110	1,50	5,83	0,00	0,00
SL1344_3111	0,57	6,57	0,07	0,13
SL1344_3112	-6,56	8,55	0,00	0,00
SL1344_3113	-0,33	6,45	0,27	0,38
SL1344_3114	-0,06	5,81	0,87	0,91
SL1344_3115	1,98	5,03	0,00	0,00
SL1344_3116	4,01	5,26	0,00	0,00
SL1344_3118	1,18	4,47	0,04	0,09
SL1344_3119	0,87	5,03	0,10	0,18
SL1344_3120	0,27	5,26	0,54	0,64
SL1344_3121	0,13	6,84	0,65	0,74
SL1344_3122	0,26	5,27	0,55	0,66
SL1344_3123	1,60	5,70	0,00	0,00
SL1344_3124	1,10	5,99	0,01	0,02
SL1344_3126	-1,04	6,16	0,00	0,01
SL1344_3127	-0,38	6,27	0,25	0,35
SL1344_3128	-1,85	6,82	0,00	0,00
SL1344_3129	-3,02	5,07	0,00	0,00
SL1344_3130	-2,66	4,77	0,00	0,00
SL1344_3131	-1,81	5,94	0,00	0,00
SL1344_3132	0,18	8,41	0,51	0,62
SL1344_3133	-0,90	9,45	0,00	0,00
SL1344_3135	-0,06	5,61	0,85	0,90
SL1344_3136	1,33	6,87	0,00	0,00
SL1344_3137	0,79	5,83	0,04	0,08
SL1344_3138	-1,05	4,58	0,05	0,10
SL1344_3139	0,13	5,82	0,72	0,79
SL1344_3140	0,55	4,01	0,42	0,53
SL1344_3141	-0,43	5,57	0,39	0,51
SL1344_3142	0,02	7,08	0,93	0,95
SL1344_3143	0,14	4,02	0,84	0,88
SL1344_3145	0,82	4,13	0,32	0,43
SL1344_3146	-0,90	6,82	0,00	0,01
SL1344_3147	-1,02	6,44	0,00	0,00
SL1344_3148	-0,26	8,22	0,25	0,36
SL1344_3149	-1,56	6,02	0,00	0,00
SL1344_3150	-1,61	6,38	0,00	0,00
SL1344_3151	0,14	4,74	0,78	0,84
SL1344_3152	0,50	4,91	0,33	0,45
SL1344_3153	0,32	4,74	0,54	0,64
SL1344_3154	-0,56	5,18	0,16	0,25
SL1344_3155	-0,59	8,28	0,01	0,02
SL1344_3156	-0,47	7,31	0,08	0,15
SL1344_3157	-0,23	7,66	0,33	0,44
SL1344_3158	-0,84	5,89	0,01	0,03
SL1344_3159	-0,47	5,22	0,24	0,34
SL1344_3160	-0,36	8,18	0,11	0,19
SL1344_3161	-0,49	8,15	0,05	0,09
SL1344_3162	-0,27	8,22	0,21	0,31
SL1344_3163	-0,90	6,77	0,00	0,01
SL1344_3164	-0,54	5,85	0,11	0,19
SL1344_3165	1,58	4,37	0,05	0,10
SL1344_3166	1,59	3,71	0,15	0,23
SL1344_3167	1,11	5,25	0,02	0,04
SL1344_3168	0,16	8,59	0,43	0,54
SL1344_3171	0,32	3,48	0,73	0,80
SL1344_3172	0,91	5,64	0,02	0,05
SL1344_3173	0,08	7,49	0,74	0,81
SL1344_3174	-0,03	7,56	0,90	0,93
SL1344_3175	-0,43	6,42	0,14	0,23
SL1344_3176	1,14	8,04	0,00	0,00
SL1344_3177	0,66	7,52	0,01	0,03
SL1344_3178	-0,12	7,17	0,67	0,75
SL1344_3179	0,63	6,11	0,07	0,12
SL1344_3180	-0,66	6,96	0,02	0,04
SL1344_3182	0,30	6,26	0,31	0,42
SL1344_3184	0,71	9,93	0,00	0,00
SL1344_3185	0,84	10,13	0,00	0,00
SL1344_3186	0,94	6,90	0,00	0,01
SL1344_tRNA0055	-1,52	4,43	0,06	0,11
SL1344_3187	-1,19	7,40	0,00	0,00
SL1344_3188	0,17	7,21	0,52	0,63
SL1344_3189	-5,16	8,23	0,00	0,00
SL1344_3190	0,10	5,15	0,82	0,87
SL1344_3191	6,03	8,71	0,00	0,00
SL1344_3192	3,73	6,87	0,00	0,00
SL1344_3193	-0,75	7,08	0,01	0,02
SL1344_3194	-0,10	4,54	0,86	0,90
SL1344_3195	-1,13	4,33	0,07	0,14
SL1344_3196	2,00	5,79	0,00	0,00
SL1344_3197	2,63	9,64	0,00	0,00
SL1344_3198	-1,15	7,86	0,00	0,00
SL1344_3199	-0,07	8,15	0,77	0,84
SL1344_3200	0,03	5,32	0,95	0,96
SL1344_3201	-0,30	8,47	0,17	0,26
SL1344_3202	-0,50	7,82	0,03	0,06
SL1344_3205	0,41	6,07	0,23	0,33
SL1344_3206	-0,25	5,74	0,49	0,60
SL1344_3207	-1,01	6,41	0,00	0,01
SL1344_3208	0,24	3,96	0,73	0,80
SL1344_3210	1,67	5,59	0,00	0,00
SL1344_3211	-0,05	4,29	0,92	0,95
SL1344_3212	1,55	5,19	0,00	0,01
SL1344_3213	0,87	5,23	0,09	0,16
SL1344_3214	1,95	4,06	0,05	0,10
SL1344_3215	0,70	4,85	0,21	0,31
SL1344_3216	2,14	4,87	0,00	0,01
SL1344_3217	-0,03	3,34	0,98	0,98
SL1344_3220	0,36	4,35	0,55	0,65
SL1344_3221	-0,26	4,43	0,64	0,73
SL1344_3222	0,99	3,36	0,31	0,42
SL1344_3223	1,81	3,70	0,06	0,11
SL1344_3224	0,07	5,08	0,89	0,92
SL1344_3225	-0,23	5,47	0,56	0,66
SL1344_3226	-0,05	3,28	0,96	0,97
SL1344_3228	0,47	3,83	0,59	0,69
SL1344_3229	1,26	3,38	0,43	0,55
SL1344_3230	0,92	3,40	0,49	0,60
SL1344_3233	0,39	3,61	0,62	0,72
SL1344_3235	0,15	5,35	0,72	0,79
SL1344_3236	-0,98	5,55	0,01	0,02
SL1344_3237	-0,89	6,66	0,00	0,01
SL1344_3238	-1,20	6,09	0,00	0,00
SL1344_3239	1,10	7,43	0,00	0,00
SL1344_3240	2,10	7,32	0,00	0,00
SL1344_3241	0,54	4,87	0,25	0,36
SL1344_3242	0,42	4,54	0,46	0,57
SL1344_3243	1,58	5,23	0,00	0,00
SL1344_3244	-0,56	3,88	0,38	0,50
SL1344_3245	-0,21	6,08	0,53	0,64
SL1344_3248	3,37	3,58	0,01	0,02
SL1344_3249	-0,58	4,57	0,31	0,43
SL1344_3250	2,10	3,53	0,08	0,15
SL1344_3252	-0,62	6,62	0,05	0,10
SL1344_3253	-1,38	11,07	0,00	0,00
SL1344_3254	-1,08	11,84	0,00	0,00
SL1344_3255	-0,86	10,78	0,00	0,00
SL1344_3257	0,12	8,73	0,57	0,68
SL1344_3258	0,94	7,48	0,00	0,00
SL1344_3259	0,11	11,26	0,60	0,70
SL1344_3260	0,20	10,63	0,36	0,48
SL1344_3261	0,14	8,14	0,59	0,69
SL1344_tRNA0056	1,42	9,29	0,01	0,04
SL1344_3262	-3,67	7,74	0,00	0,00
SL1344_3263	0,49	5,27	0,26	0,37
SL1344_tRNA0057	1,55	11,84	0,05	0,09
SL1344_3264	-1,99	9,00	0,00	0,00
SL1344_3265	-0,03	7,72	0,90	0,93
SL1344_3266	0,24	7,19	0,37	0,48
SL1344_3268	0,36	11,39	0,07	0,14
SL1344_3269	-0,34	9,11	0,15	0,24
SL1344_3271	-0,37	8,54	0,10	0,17
SL1344_3272	-1,63	7,26	0,00	0,00
SL1344_3273	2,05	9,73	0,00	0,00
SL1344_3274	1,80	8,86	0,00	0,00
SL1344_3276	-1,22	10,31	0,00	0,00
SL1344_3277	-0,03	7,77	0,92	0,94
SL1344_3279	-0,38	7,96	0,09	0,16
SL1344_3282	-0,41	7,70	0,08	0,15
SL1344_3283	-0,74	6,42	0,02	0,04
SL1344_3284	-0,89	6,14	0,01	0,02
SL1344_3285	-1,46	6,93	0,00	0,00
SL1344_3286	0,16	7,70	0,53	0,64
SL1344_3287	-0,70	7,31	0,02	0,04
SL1344_3288	-0,95	7,38	0,00	0,00
SL1344_3289	-0,03	7,37	0,91	0,93
SL1344_3290	-0,47	6,57	0,12	0,20
SL1344_3291	-0,82	7,23	0,00	0,01
SL1344_3292	-1,25	8,85	0,00	0,00
SL1344_3294	-0,76	6,55	0,01	0,03
SL1344_3295	-0,52	7,63	0,04	0,09
SL1344_3297	1,44	5,08	0,01	0,02
SL1344_3298	-0,81	5,44	0,04	0,08
SL1344_3299	-0,22	6,46	0,48	0,59
SL1344_3300	-0,32	7,36	0,23	0,33
SL1344_3301	0,88	4,01	0,26	0,37
SL1344_3302	-1,83	10,14	0,00	0,00
SL1344_3303	-1,26	8,07	0,00	0,00
SL1344_3305	-0,65	5,76	0,08	0,15
SL1344_3306	-0,30	5,91	0,40	0,52
SL1344_3307	2,61	5,21	0,00	0,00
SL1344_3308	3,55	5,43	0,00	0,00
SL1344_3309	3,83	6,22	0,00	0,00
SL1344_3310	3,07	7,52	0,00	0,00
SL1344_3311	4,52	7,65	0,00	0,00
SL1344_3312	-0,52	6,74	0,08	0,15
SL1344_3313	-1,26	7,87	0,00	0,00
SL1344_3314	-1,59	9,24	0,00	0,00
SL1344_3315	0,60	5,89	0,08	0,15
SL1344_3316	-0,03	10,86	0,87	0,91
SL1344_3317	-0,28	11,02	0,20	0,30
SL1344_3318	-1,70	7,07	0,00	0,00
SL1344_3319	-1,85	7,24	0,00	0,00
SL1344_3320	-0,44	7,56	0,08	0,14
SL1344_3321	-0,87	6,41	0,01	0,02
SL1344_3322	1,96	3,99	0,03	0,06
SL1344_3323	1,83	4,05	0,08	0,14
SL1344_3324	2,60	3,60	0,04	0,09
SL1344_3326	1,67	3,66	0,07	0,13
SL1344_3327	-0,64	3,29	0,56	0,67
SL1344_3329	-0,30	6,03	0,34	0,45
SL1344_3330	-1,20	6,14	0,00	0,00
SL1344_3331	-0,18	8,81	0,41	0,53
SL1344_3332	-2,03	7,61	0,00	0,00
SL1344_3336	-0,47	5,96	0,19	0,28
SL1344_3337	0,11	5,08	0,82	0,87
SL1344_3339	-1,34	4,50	0,02	0,04
SL1344_3340	-0,37	7,36	0,15	0,23
SL1344_3341	-0,88	8,06	0,00	0,00
SL1344_3342	-0,12	8,34	0,56	0,67
SL1344_3343	0,09	7,16	0,73	0,80
SL1344_3344	-0,39	7,33	0,14	0,22
SL1344_3345	0,15	6,86	0,60	0,70
SL1344_3346	-0,02	8,24	0,94	0,95
SL1344_3348	-0,34	7,42	0,20	0,30
SL1344_3349	0,42	6,38	0,18	0,27
SL1344_3350	1,47	7,26	0,00	0,00
SL1344_3351	0,38	6,07	0,28	0,39
SL1344_3352	-1,00	8,58	0,00	0,00
SL1344_3353	-0,39	9,33	0,07	0,13
SL1344_3355	-0,83	5,56	0,02	0,05
SL1344_3356	-0,55	6,00	0,10	0,17
SL1344_3357	0,07	9,67	0,73	0,80
SL1344_3359	0,95	5,50	0,04	0,08
SL1344_3361	0,98	6,01	0,01	0,03
SL1344_3362	2,09	3,70	0,07	0,12
SL1344_3364	0,59	5,47	0,20	0,29
SL1344_rRNA0007	1,06	5,15	0,07	0,12
SL1344_tRNA0058	1,21	9,83	0,19	0,28
SL1344_rRNA0008	1,60	3,94	0,05	0,09
SL1344_rRNA0009	0,95	9,23	0,42	0,54
SL1344_tRNA0059	0,12	6,88	0,88	0,92
SL1344_rRNA0010	0,60	9,29	0,68	0,76
SL1344_3366	-0,42	6,02	0,18	0,27
SL1344_3368	-0,40	6,61	0,16	0,25
SL1344_3369	-0,32	6,08	0,33	0,44
SL1344_3370	0,00	7,62	1,00	1,00
SL1344_3371	-0,03	8,78	0,88	0,92
SL1344_3372	-0,85	7,74	0,00	0,00
SL1344_3373	-0,56	8,09	0,02	0,04
SL1344_3374	-0,51	7,71	0,04	0,09
