locus tag	logFC	logCPM	PValue	FDR
SL1344_3999	-4,22	3,61	0,32	0,49
SL1344_4001	-5,83	3,91	0,08	0,18
SL1344_4003	-3,66	3,60	0,39	0,56
SL1344_4004	0,00	9,35	0,99	1,00
SL1344_4005	-1,60	5,65	0,01	0,04
SL1344_4006	-0,11	5,67	0,83	0,90
SL1344_4007	-0,84	7,75	0,03	0,09
SL1344_4008	-2,26	6,74	0,00	0,00
SL1344_4009	-2,79	10,26	0,00	0,00
SL1344_4010	1,33	8,21	0,00	0,00
SL1344_4011	1,25	8,84	0,00	0,00
SL1344_4012	1,02	6,63	0,29	0,46
SL1344_4013	3,57	7,57	0,00	0,00
SL1344_4014	1,93	4,56	0,03	0,09
SL1344_4015	-4,24	4,07	0,28	0,45
SL1344_4016	-0,88	6,88	0,05	0,13
SL1344_4017	-7,74	5,61	0,00	0,00
SL1344_4021	2,98	7,94	0,00	0,00
SL1344_4022	3,40	7,11	0,00	0,00
SL1344_4023	7,24	7,09	0,00	0,00
SL1344_4024	3,53	6,26	0,00	0,00
SL1344_4025	6,12	7,24	0,00	0,00
SL1344_4026	4,52	8,33	0,00	0,00
SL1344_4027	3,83	8,97	0,00	0,00
SL1344_4029	3,53	8,26	0,00	0,00
SL1344_4030	-1,03	9,18	0,00	0,00
SL1344_4031	-2,25	5,54	0,00	0,02
SL1344_4032	-0,58	5,62	0,33	0,50
SL1344_4033	-1,11	6,69	0,06	0,14
SL1344_4034	1,06	7,69	0,00	0,02
SL1344_4035	2,09	11,79	0,00	0,00
SL1344_4036	2,58	10,68	0,00	0,00
SL1344_4038	0,23	9,49	0,45	0,62
SL1344_4039	1,06	6,59	0,05	0,13
SL1344_4040	1,87	8,97	0,00	0,00
SL1344_4041	-0,42	6,11	0,36	0,53
SL1344_4042	-1,66	7,35	0,00	0,00
SL1344_4043	1,23	5,99	0,03	0,08
SL1344_4044	-2,36	5,96	0,00	0,00
SL1344_4046	0,36	4,76	0,74	0,84
SL1344_4047	0,51	6,06	0,56	0,71
SL1344_4048	0,37	7,73	0,44	0,61
SL1344_4049	-1,38	7,60	0,02	0,06
SL1344_4050	-0,75	8,17	0,06	0,14
SL1344_4052	-2,69	3,67	0,57	0,72
SL1344_4053	-0,39	4,76	0,75	0,85
SL1344_4054	4,12	6,32	0,00	0,00
SL1344_4055	-0,92	6,81	0,11	0,24
SL1344_4056	-0,11	6,94	0,79	0,88
SL1344_4057	0,89	3,71	0,65	0,78
SL1344_4058	1,40	6,36	0,01	0,03
SL1344_4059	0,49	5,48	0,45	0,61
SL1344_4060	0,22	6,55	0,76	0,86
SL1344_4061	1,32	4,16	0,35	0,52
SL1344_4062	3,69	4,48	0,00	0,00
SL1344_4063	1,68	7,22	0,00	0,00
SL1344_4064	1,10	6,60	0,03	0,09
SL1344_4065	0,37	4,81	0,77	0,86
SL1344_4066	-0,86	5,15	0,31	0,48
SL1344_4068	-0,18	8,19	0,55	0,70
SL1344_4069	-1,21	9,53	0,00	0,00
SL1344_4070	0,12	7,49	0,70	0,82
SL1344_4071	-1,53	8,72	0,00	0,00
SL1344_4072	1,36	8,00	0,00	0,01
SL1344_4073	1,67	9,03	0,01	0,03
SL1344_4074	-1,57	8,26	0,00	0,00
SL1344_4075	0,22	6,68	0,68	0,80
SL1344_4076	0,11	7,75	0,74	0,84
SL1344_4077	0,70	7,08	0,08	0,18
SL1344_4078	1,02	6,22	0,07	0,16
SL1344_4079	-1,38	7,35	0,01	0,02
SL1344_4080	-1,19	7,30	0,01	0,05
SL1344_rRNA0017	1,28	6,08	0,57	0,72
SL1344_tRNA0072	-2,06	7,37	0,03	0,09
SL1344_tRNA0073	-4,39	3,66	0,26	0,43
SL1344_rRNA0018	1,17	6,08	0,39	0,57
SL1344_rRNA0019	2,82	3,26	0,10	0,22
SL1344_4081	-0,53	6,48	0,31	0,48
SL1344_4082	-1,18	6,39	0,07	0,17
SL1344_4083	-0,78	5,71	0,20	0,35
SL1344_tRNA0074	0,81	14,56	0,35	0,53
SL1344_tRNA0075	-1,55	10,85	0,11	0,23
SL1344_tRNA0076	-1,82	11,60	0,05	0,13
SL1344_tRNA0077	-0,50	9,70	0,59	0,73
SL1344_4085	-0,44	10,18	0,06	0,14
SL1344_4086	-1,03	8,96	0,00	0,00
SL1344_4087	-0,91	8,65	0,00	0,01
SL1344_4088	-1,21	10,04	0,00	0,00
SL1344_4089	-1,25	10,95	0,00	0,00
SL1344_4090	-1,27	10,68	0,00	0,00
SL1344_4091	-1,02	11,59	0,00	0,00
SL1344_4092	-0,59	11,65	0,01	0,02
SL1344_4093	-0,33	11,58	0,13	0,26
SL1344_4094	0,25	3,83	0,85	0,92
SL1344_4095	-0,24	2,96	0,90	0,94
SL1344_4096	2,13	5,87	0,00	0,00
SL1344_4098	-1,22	4,33	0,42	0,59
SL1344_4099	0,20	3,71	0,91	0,95
SL1344_4101	-1,58	4,33	0,27	0,44
SL1344_4102	2,43	3,66	0,06	0,14
SL1344_4103	-0,70	5,38	0,56	0,71
SL1344_4104	1,37	6,15	0,01	0,03
SL1344_4105	-2,54	5,91	0,01	0,02
SL1344_4106	-0,93	7,36	0,01	0,03
SL1344_4107	-0,50	6,33	0,28	0,45
SL1344_4108	-0,08	7,00	0,83	0,90
SL1344_4110	-0,51	8,83	0,07	0,17
SL1344_4112	0,70	6,05	0,27	0,44
SL1344_4113	-0,10	6,64	0,86	0,92
SL1344_4114	-1,23	6,38	0,03	0,08
SL1344_4115	-1,67	7,44	0,00	0,00
SL1344_rRNA0020	1,80	6,05	0,33	0,50
SL1344_tRNA0078	-1,58	4,53	0,28	0,45
SL1344_rRNA0021	0,13	7,70	0,90	0,95
SL1344_4116	0,32	5,73	0,53	0,69
SL1344_4117	0,65	5,22	0,50	0,66
SL1344_4118	0,05	5,58	0,96	0,98
SL1344_4119	-0,11	5,36	0,88	0,93
SL1344_4120	-0,47	5,81	0,53	0,69
SL1344_4121	0,01	3,90	0,99	1,00
SL1344_4122	-3,15	4,80	0,01	0,03
SL1344_4123	-0,47	7,87	0,16	0,30
SL1344_4124	0,22	7,27	0,54	0,70
SL1344_4125	-1,85	4,65	0,16	0,31
SL1344_4127	-0,56	5,70	0,34	0,52
SL1344_4128	-0,38	6,64	0,42	0,59
SL1344_4130	-1,21	4,34	0,27	0,44
SL1344_4131	-3,66	3,55	0,42	0,58
SL1344_4133	-0,71	3,83	0,65	0,78
SL1344_4134	0,85	3,68	0,64	0,78
SL1344_4135	-3,23	4,08	0,48	0,64
SL1344_4139	-0,70	4,74	0,44	0,61
SL1344_4140	-0,44	4,58	0,67	0,79
SL1344_4141	1,41	3,52	0,19	0,35
SL1344_4142	2,11	3,82	0,13	0,26
SL1344_4143	1,08	3,68	0,46	0,63
SL1344_4145	-3,74	3,79	0,40	0,57
SL1344_4146	-0,82	4,37	0,59	0,74
SL1344_4147	3,55	3,28	0,07	0,16
SL1344_4148	-4,64	3,56	0,22	0,38
SL1344_4149	0,64	4,13	0,65	0,78
SL1344_4155	1,71	4,66	0,11	0,23
SL1344_4156	0,50	6,44	0,24	0,40
SL1344_4157	-0,54	7,81	0,08	0,19
SL1344_4159	0,88	4,80	0,31	0,49
SL1344_4160	1,78	3,31	0,40	0,57
SL1344_4161	-0,29	6,10	0,63	0,77
SL1344_4162	2,52	7,65	0,00	0,00
SL1344_4163	-5,70	4,30	0,08	0,17
SL1344_4164	-1,12	4,48	0,44	0,60
SL1344_4166	0,40	5,50	0,64	0,78
SL1344_4167	-4,41	4,77	0,23	0,40
SL1344_4168	1,09	6,02	0,06	0,14
SL1344_4169	-1,14	5,13	0,30	0,48
SL1344_4170	-0,31	6,06	0,54	0,70
SL1344_4171	-0,24	6,48	0,63	0,77
SL1344_4172	-0,58	8,09	0,03	0,09
SL1344_4173	0,67	5,19	0,22	0,38
SL1344_4174	-0,99	9,44	0,00	0,00
SL1344_4175	-0,93	8,18	0,02	0,05
SL1344_4177	-0,95	6,50	0,07	0,17
SL1344_4178	-2,41	6,11	0,04	0,12
SL1344_4179	-1,18	6,50	0,03	0,09
SL1344_4181	-0,44	5,75	0,47	0,64
SL1344_4182	-0,91	7,49	0,01	0,03
SL1344_4183	-1,37	6,18	0,01	0,04
SL1344_4184	-2,55	7,10	0,00	0,00
SL1344_4185	0,07	6,35	0,89	0,94
SL1344_4186	-0,47	5,75	0,44	0,61
SL1344_4187	2,16	4,96	0,00	0,01
SL1344_4189	-2,82	3,63	0,54	0,70
SL1344_4190	-1,10	8,93	0,00	0,01
SL1344_4192	-0,96	8,25	0,00	0,02
SL1344_4193	-0,09	6,31	0,81	0,89
SL1344_4194	0,69	6,99	0,04	0,11
SL1344_4195	0,97	6,07	0,05	0,12
SL1344_4196	0,59	6,53	0,09	0,20
SL1344_4197	0,21	10,39	0,34	0,52
SL1344_4198	-0,05	6,91	0,88	0,93
SL1344_4200	-1,14	5,31	0,09	0,19
SL1344_4201	3,91	5,69	0,00	0,00
SL1344_4202	-1,38	4,88	0,32	0,50
SL1344_4203	0,83	5,29	0,33	0,50
SL1344_4204	-0,52	6,97	0,19	0,35
SL1344_4205	1,03	7,21	0,00	0,01
SL1344_4206	-1,80	5,44	0,04	0,10
SL1344_4208	-0,50	3,36	0,77	0,87
SL1344_4209	-0,51	6,70	0,35	0,52
SL1344_4210	0,84	4,90	0,37	0,54
SL1344_4211	0,22	8,61	0,44	0,61
SL1344_4213	-0,02	4,99	0,99	1,00
SL1344_4214	-1,04	3,93	0,52	0,68
SL1344_4215	-4,54	3,44	0,23	0,39
SL1344_4216	-4,71	3,49	0,26	0,43
SL1344_4217	-0,87	4,33	0,57	0,71
SL1344_4219	-2,63	7,94	0,00	0,00
SL1344_4220	0,76	5,56	0,22	0,38
SL1344_4221	0,50	6,63	0,31	0,48
SL1344_4223	3,42	6,28	0,00	0,00
SL1344_4224	4,76	7,13	0,00	0,00
SL1344_4225	-1,06	5,01	0,44	0,61
SL1344_4226	-2,38	6,63	0,00	0,00
SL1344_4227	-2,86	8,82	0,00	0,00
SL1344_4228	1,38	6,27	0,00	0,02
SL1344_4229	2,16	7,30	0,00	0,00
SL1344_4230	0,92	7,23	0,01	0,03
SL1344_4231	-0,16	4,52	0,88	0,93
SL1344_4232	0,84	3,83	0,65	0,78
SL1344_4233	1,50	4,45	0,09	0,21
SL1344_4234	2,23	5,00	0,01	0,05
SL1344_4235	-2,12	4,78	0,02	0,06
SL1344_4236	-6,80	4,23	0,01	0,04
SL1344_4237	-2,48	4,99	0,04	0,10
SL1344_4238	-2,25	4,72	0,07	0,16
SL1344_4240	-0,41	4,79	0,63	0,77
SL1344_4241	0,92	7,25	0,13	0,26
SL1344_4242	-0,67	4,60	0,68	0,80
SL1344_4243	-4,25	3,76	0,32	0,49
SL1344_4244	-5,18	3,86	0,14	0,28
SL1344_4245	-0,41	3,83	0,80	0,88
SL1344_4247	-1,16	5,92	0,01	0,04
SL1344_4251	-1,79	7,30	0,00	0,00
SL1344_4254	0,92	5,77	0,11	0,24
SL1344_4255	5,79	10,32	0,00	0,00
SL1344_4257	-3,85	3,11	0,39	0,56
SL1344_4258	-1,59	4,69	0,13	0,26
SL1344_tRNA0079	-1,22	3,92	0,45	0,61
SL1344_4259	-0,26	6,07	0,61	0,75
SL1344_4260	-0,47	5,70	0,38	0,55
SL1344_4261	-1,04	4,57	0,23	0,39
SL1344_4262	-0,89	5,76	0,18	0,34
SL1344_4263	-0,57	8,94	0,03	0,09
SL1344_4264	-1,40	5,85	0,03	0,09
SL1344_4265	2,71	7,63	0,00	0,00
SL1344_4267	-0,59	10,37	0,13	0,27
SL1344_4268	0,37	8,41	0,15	0,29
SL1344_4269	0,23	5,88	0,80	0,88
SL1344_4270	-2,04	6,35	0,00	0,00
SL1344_4271	-0,99	8,11	0,00	0,01
SL1344_4274	-2,34	4,21	0,06	0,15
SL1344_4275	-1,10	5,88	0,07	0,17
SL1344_4276	1,02	5,18	0,10	0,21
SL1344_4277	-0,35	5,04	0,68	0,80
SL1344_4278	1,15	5,28	0,11	0,22
SL1344_4279	-0,16	6,48	0,78	0,87
SL1344_4280	-0,27	7,02	0,58	0,72
SL1344_4281	-0,32	6,27	0,58	0,72
SL1344_4282	-5,97	4,84	0,05	0,14
SL1344_4283	-1,50	5,97	0,03	0,09
SL1344_4284	-0,87	6,98	0,03	0,09
SL1344_4285	0,40	6,69	0,34	0,51
SL1344_4286	-0,12	7,39	0,73	0,84
SL1344_4287	-0,02	6,46	0,96	0,98
SL1344_4288	-0,73	5,29	0,28	0,45
SL1344_tRNA0080	-1,95	7,68	0,02	0,05
SL1344_tRNA0081	-2,31	3,55	0,09	0,19
SL1344_tRNA0082	-6,20	4,44	0,06	0,14
SL1344_4289	-1,25	6,42	0,02	0,08
SL1344_4290	0,14	7,19	0,74	0,84
SL1344_4291	-0,49	5,57	0,57	0,71
SL1344_4292	-0,82	7,12	0,07	0,16
SL1344_4293	-1,78	8,31	0,00	0,00
SL1344_4294	-0,90	9,65	0,00	0,00
SL1344_4295	-1,19	8,53	0,00	0,00
SL1344_4296	-0,75	9,94	0,00	0,01
SL1344_4297	0,44	9,96	0,08	0,18
SL1344_4298	0,34	10,15	0,13	0,26
SL1344_4299	-0,89	10,33	0,00	0,00
SL1344_4300	-0,62	6,82	0,13	0,27
SL1344_4301	-0,37	9,12	0,11	0,23
SL1344_4302	-1,18	6,85	0,01	0,02
SL1344_4303	-3,93	3,07	0,40	0,57
SL1344_4304	-4,80	3,37	0,23	0,39
SL1344_4305	0,87	3,92	0,65	0,78
SL1344_4308	-4,94	3,82	0,18	0,34
SL1344_4309	0,86	4,66	0,48	0,64
SL1344_4310	2,30	5,92	0,00	0,02
SL1344_4311	2,96	7,97	0,00	0,00
SL1344_4312	2,44	6,96	0,00	0,00
SL1344_4313	-1,15	4,87	0,28	0,45
SL1344_4314	-0,15	4,99	0,86	0,92
SL1344_4315	2,69	3,44	0,07	0,17
SL1344_4316	1,93	3,46	0,19	0,35
SL1344_4319	0,00	3,57	1,00	1,00
SL1344_4320	-0,06	3,96	0,97	0,99
SL1344_4321	0,25	4,28	0,82	0,90
SL1344_4324	-1,40	9,30	0,00	0,00
SL1344_4325	-1,49	9,19	0,00	0,00
SL1344_4327	-0,64	9,55	0,02	0,06
SL1344_4328	-0,79	5,30	0,48	0,64
SL1344_4329	0,15	6,18	0,75	0,85
SL1344_4330	-0,75	7,03	0,04	0,11
SL1344_4331	-1,00	8,17	0,00	0,01
SL1344_4332	-0,24	4,10	0,85	0,91
SL1344_4333	0,77	4,86	0,50	0,67
SL1344_4335	-1,37	4,44	0,18	0,33
SL1344_4336	2,72	5,71	0,00	0,00
SL1344_4337	-0,82	5,97	0,16	0,30
SL1344_4338	2,25	5,65	0,01	0,03
SL1344_4340	0,11	8,14	0,73	0,84
SL1344_4341	3,30	7,95	0,00	0,00
SL1344_4342	1,60	8,30	0,00	0,00
SL1344_4343	0,86	9,26	0,00	0,01
SL1344_4344	1,40	7,56	0,00	0,00
SL1344_4345	-5,14	3,96	0,16	0,30
SL1344_4347	-1,14	8,30	0,00	0,00
SL1344_4348	-0,52	6,70	0,26	0,43
SL1344_4349	-1,11	7,07	0,01	0,05
SL1344_4350	0,01	6,69	0,99	1,00
SL1344_4351	-0,20	5,06	0,80	0,88
SL1344_4352	0,34	4,41	0,78	0,87
SL1344_4353	-5,22	4,18	0,15	0,29
SL1344_4354	-0,36	4,20	0,77	0,86
SL1344_4357	0,27	4,47	0,78	0,87
SL1344_4358	2,69	5,31	0,00	0,00
SL1344_4359	1,91	5,11	0,03	0,08
SL1344_4360	0,69	3,46	0,63	0,77
SL1344_4361	0,82	3,99	0,54	0,70
SL1344_4362	-4,23	4,00	0,30	0,47
SL1344_4363	-6,01	3,89	0,07	0,16
SL1344_4364	-5,17	4,51	0,13	0,26
SL1344_4365	0,73	4,62	0,51	0,67
SL1344_4366	2,40	4,69	0,03	0,09
SL1344_4367	-0,43	7,07	0,32	0,50
SL1344_4368	-0,42	7,22	0,22	0,38
SL1344_4369	-0,84	6,36	0,06	0,15
SL1344_4369A	0,29	3,74	0,79	0,88
SL1344_4370	-1,93	3,04	0,70	0,82
SL1344_4371	1,64	3,39	0,44	0,61
SL1344_4373	2,68	4,02	0,07	0,17
SL1344_4374	2,21	3,71	0,21	0,37
SL1344_4375	-4,16	4,57	0,36	0,53
SL1344_4376	1,63	4,79	0,14	0,27
SL1344_4377	1,74	4,91	0,07	0,16
SL1344_4378	-0,38	6,12	0,49	0,65
SL1344_4382	-0,83	5,55	0,33	0,50
SL1344_4384	2,21	6,18	0,02	0,05
SL1344_4385	1,71	7,44	0,00	0,00
SL1344_4386	-7,21	4,49	0,00	0,02
SL1344_4387	2,07	7,74	0,00	0,00
SL1344_4388	-0,94	5,06	0,26	0,42
SL1344_4389	-1,29	7,30	0,00	0,00
SL1344_4390	0,71	3,38	0,56	0,71
SL1344_4391	1,49	4,45	0,03	0,09
SL1344_4394	-4,22	4,25	0,30	0,47
SL1344_4395	4,51	3,15	0,08	0,19
SL1344_4396	1,62	3,34	0,46	0,63
SL1344_4397	-1,93	3,41	0,67	0,80
SL1344_4398	-0,37	3,87	0,82	0,89
SL1344_4399	2,23	8,24	0,00	0,00
SL1344_4400	-0,71	6,87	0,07	0,16
SL1344_4401	-1,82	5,03	0,07	0,16
SL1344_4402	0,87	4,67	0,41	0,58
SL1344_4403	-0,66	5,75	0,22	0,38
SL1344_4404	-1,71	4,74	0,21	0,37
SL1344_4405	-0,64	8,84	0,02	0,07
SL1344_4406	-0,15	6,56	0,71	0,82
SL1344_4407	-1,42	7,69	0,00	0,00
SL1344_4409	-2,26	8,07	0,00	0,00
SL1344_4410	-1,87	7,49	0,00	0,00
SL1344_4411	-4,04	3,38	0,34	0,51
SL1344_4412	-4,71	4,41	0,22	0,38
SL1344_4415	0,05	3,60	1,00	1,00
SL1344_4416	0,12	6,31	0,82	0,90
SL1344_tRNA0083	-1,54	10,60	0,14	0,27
SL1344_4418	-0,55	7,07	0,21	0,37
SL1344_4419	-1,39	6,46	0,02	0,08
SL1344_4420	-0,51	7,27	0,14	0,28
SL1344_4421	-0,42	7,61	0,18	0,33
SL1344_4422	-0,19	6,87	0,62	0,76
SL1344_4423	-0,24	7,03	0,54	0,70
SL1344_4424	0,01	7,01	0,97	0,99
SL1344_4425	-0,28	7,43	0,39	0,56
SL1344_4426	-0,32	5,77	0,54	0,69
SL1344_4427	-0,76	6,54	0,11	0,24
SL1344_4429	-1,48	7,97	0,00	0,00
SL1344_4430	0,95	5,25	0,12	0,25
SL1344_4432	-2,78	3,55	0,57	0,72
SL1344_4433	0,38	6,38	0,47	0,64
SL1344_4434	5,27	9,02	0,00	0,00
SL1344_4435	3,29	5,81	0,00	0,00
SL1344_4436	0,91	3,95	0,51	0,68
SL1344_4437	0,13	7,58	0,77	0,86
SL1344_4438	0,23	4,59	0,84	0,91
SL1344_4440	-0,22	4,86	0,86	0,92
SL1344_4441	-4,95	4,72	0,15	0,28
SL1344_4442	1,75	4,59	0,04	0,10
SL1344_4443	-0,73	4,30	0,55	0,70
SL1344_4446	-0,52	4,95	0,66	0,79
SL1344_4447	-0,63	5,28	0,43	0,60
SL1344_4448	-1,96	5,11	0,05	0,13
SL1344_4449	-0,35	4,39	0,77	0,86
SL1344_4450	0,19	5,50	0,80	0,88
SL1344_4453	-0,15	3,17	0,90	0,94
SL1344_4455	1,24	5,26	0,03	0,09
SL1344_4456	0,76	6,20	0,13	0,26
SL1344_4457	-0,51	5,83	0,33	0,50
SL1344_4458	-1,66	5,13	0,09	0,19
SL1344_4460	1,67	6,43	0,04	0,11
SL1344_4461	-0,84	5,65	0,19	0,35
SL1344_4463	1,77	5,06	0,02	0,07
SL1344_4464	-3,45	7,87	0,00	0,00
SL1344_4465	-0,05	5,98	0,94	0,97
SL1344_4466	-2,77	3,71	0,56	0,71
SL1344_4467	-2,69	3,38	0,56	0,71
SL1344_4468	-0,06	4,07	1,00	1,00
SL1344_4469	4,51	3,89	0,08	0,18
SL1344_4470	-3,63	3,96	0,43	0,60
SL1344_4471	1,60	5,12	0,09	0,19
SL1344_4472	2,03	8,54	0,00	0,00
SL1344_4473	0,08	5,72	0,90	0,94
SL1344_4474	-1,05	6,40	0,06	0,14
SL1344_4475	-0,86	6,57	0,06	0,16
SL1344_4476	-0,38	4,03	0,82	0,90
SL1344_4477	0,88	5,46	0,20	0,36
SL1344_4480	-0,86	6,41	0,09	0,19
SL1344_4481	-2,38	7,75	0,00	0,00
SL1344_4482	-1,55	5,73	0,05	0,13
SL1344_tRNA0084	-1,91	7,72	0,00	0,00
SL1344_tRNA0085	-1,19	11,93	0,05	0,13
SL1344_tRNA0086	-2,26	7,88	0,00	0,00
SL1344_4484	-0,21	6,45	0,71	0,82
SL1344_4485	-3,83	6,66	0,00	0,00
SL1344_4486	-2,41	6,27	0,00	0,01
SL1344_4487	-0,84	7,28	0,06	0,15
SL1344_4488	-1,88	7,67	0,00	0,00
SL1344_4489	-1,46	8,43	0,00	0,00
SL1344_4490	-6,65	5,23	0,02	0,05
SL1344_4491	-1,38	5,04	0,36	0,53
SL1344_4493	2,87	3,92	0,07	0,16
SL1344_4494	0,98	7,34	0,01	0,03
SL1344_4495	0,01	7,20	0,97	0,99
SL1344_4496	-0,48	8,79	0,11	0,23
SL1344_4497	-0,65	7,14	0,20	0,36
SL1344_4498	-0,13	5,19	0,87	0,92
SL1344_4499	-6,20	4,80	0,04	0,11
SL1344_4501	-5,62	3,81	0,09	0,19
SL1344_4502	0,31	3,97	0,83	0,90
SL1344_4503	-0,79	5,60	0,32	0,49
SL1344_4504	-7,11	4,36	0,00	0,02
SL1344_4505	-1,14	6,15	0,10	0,21
SL1344_4506	-0,19	6,62	0,71	0,83
SL1344_4507	-0,12	7,15	0,80	0,88
SL1344_4508	-0,83	8,50	0,00	0,01
SL1344_4509	-0,21	7,10	0,57	0,72
SL1344_4510	-0,64	6,26	0,22	0,38
SL1344_4511	-6,50	4,20	0,02	0,07
SL1344_4512	-2,66	6,16	0,00	0,00
SL1344_4513	-0,50	8,40	0,07	0,16
SL1344_4514	0,93	6,20	0,04	0,11
SL1344_4515	-0,57	6,72	0,22	0,38
SL1344_4516	-1,57	5,83	0,05	0,12
SL1344_4517	-0,04	5,18	0,96	0,98
SL1344_4520	-1,28	4,72	0,40	0,57
SL1344_4522	-2,74	3,86	0,56	0,71
SL1344_4523	-0,05	5,48	0,94	0,97
SL1344_4523A	0,01	5,23	0,99	1,00
SL1344_4525	1,58	10,01	0,00	0,00
SL1344_4527	0,30	4,42	0,77	0,86
SL1344_P2_0104	-0,52	9,27	0,08	0,18
SL1344_P2_0002	-0,37	8,22	0,33	0,50
SL1344_P2_0005	1,10	8,91	0,00	0,01
SL1344_P2_0006	0,62	7,17	0,26	0,43
SL1344_P2_0009	0,54	5,57	0,48	0,65
SL1344_P2_0010	-1,67	5,98	0,08	0,18
SL1344_P2_0011	1,73	5,93	0,00	0,01
SL1344_P2_0012	1,06	10,05	0,00	0,00
SL1344_P2_0013	-0,93	5,95	0,19	0,35
SL1344_P2_0014	-0,64	7,28	0,22	0,38
SL1344_P2_0015	-0,18	6,29	0,92	0,96
SL1344_P2_0016	0,57	5,31	0,54	0,70
SL1344_P2_0017	-1,63	6,06	0,19	0,35
SL1344_P2_0019	-1,05	7,83	0,02	0,07
SL1344_P2_0020	-0,31	6,75	0,54	0,69
SL1344_P2_0021	-0,07	9,24	0,81	0,89
SL1344_P2_0022	1,18	7,81	0,01	0,05
SL1344_P2_0023	0,36	6,75	0,79	0,87
SL1344_P2_0025	1,19	7,39	0,16	0,30
SL1344_P2_0027	-2,80	5,29	0,52	0,68
SL1344_P2_0029	-2,72	5,19	0,56	0,71
SL1344_P2_0030	-2,75	5,15	0,55	0,70
SL1344_P2_0031	2,65	4,06	0,28	0,44
SL1344_P2_0032	1,88	4,51	0,23	0,39
SL1344_P2_0033	2,50	4,66	0,29	0,46
SL1344_P2_0035	-3,73	3,76	0,41	0,57
SL1344_P2_0036	2,05	6,30	0,00	0,01
SL1344_P2_0037	0,87	4,34	0,65	0,78
SL1344_P2_0038	-5,29	4,83	0,12	0,24
SL1344_P2_0039	-0,32	5,66	0,77	0,86
SL1344_P2_0040	-1,28	6,43	0,14	0,28
SL1344_P2_0041	1,15	5,04	0,41	0,58
SL1344_P2_0042	-2,68	3,59	0,57	0,72
SL1344_P2_0044	0,79	9,35	0,00	0,01
SL1344_P2_0047	5,12	4,90	0,00	0,00
SL1344_P2_0047A	0,00	6,86	0,99	1,00
SL1344_P2_0048	-0,10	8,51	0,78	0,87
SL1344_P2_0049	-0,75	9,83	0,01	0,05
SL1344_P2_0050	0,86	6,92	0,02	0,06
SL1344_P2_0051	-6,17	5,02	0,04	0,11
SL1344_P2_0052	-5,72	4,61	0,08	0,18
SL1344_P2_0055	0,47	8,72	0,12	0,24
SL1344_P2_0056	0,23	5,88	0,71	0,82
SL1344_P2_0057	-6,24	4,27	0,04	0,10
SL1344_P2_0058	1,27	4,61	0,15	0,29
SL1344_P2_0059	0,58	4,17	0,60	0,74
SL1344_P2_0060	-0,73	6,25	0,31	0,49
SL1344_P2_0061	0,54	4,07	0,71	0,82
SL1344_P2_0063	0,60	3,40	0,62	0,76
SL1344_P2_0064	-5,49	3,91	0,11	0,24
SL1344_P2_0065	-1,48	5,31	0,13	0,26
SL1344_P2_0066	-1,76	4,79	0,21	0,37
SL1344_P2_0067	-0,86	4,01	0,57	0,71
SL1344_P2_0068	-0,60	4,54	0,71	0,83
SL1344_P2_0069	1,75	4,03	0,29	0,46
SL1344_P2_0071	-0,83	5,94	0,31	0,48
SL1344_P2_0072	-0,02	4,29	0,99	1,00
SL1344_P2_0074	-0,34	4,69	0,77	0,87
SL1344_P2_0075	-5,41	4,44	0,11	0,23
SL1344_P2_0076	-4,77	4,31	0,20	0,35
SL1344_P2_0078	-7,35	5,38	0,00	0,01
SL1344_P2_0079	-3,37	4,86	0,00	0,02
SL1344_P2_0080	0,00	5,13	1,00	1,00
SL1344_P2_0083	1,22	3,42	0,53	0,69
SL1344_P2_0085	-0,25	4,71	0,81	0,89
SL1344_P2_0086	-4,44	3,79	0,29	0,47
SL1344_P2_0087	-6,32	4,99	0,04	0,11
SL1344_P2_0088	-1,87	5,40	0,02	0,06
SL1344_P2_0089	-0,31	5,28	0,70	0,82
SL1344_P2_0090	-0,33	5,29	0,67	0,80
SL1344_P2_0092	-6,74	4,76	0,01	0,04
SL1344_P2_0093	-6,38	4,56	0,03	0,09
SL1344_P2_0100	-0,12	5,35	0,88	0,93
SL1344_P2_0101	-0,10	5,39	0,87	0,93
SL1344_P2_0102	-0,35	6,37	0,73	0,84
SL1344_P3_0001	-2,00	10,66	0,00	0,00
SL1344_P3_0003	-0,26	8,61	0,63	0,77
SL1344_P3_0004	-0,11	8,58	0,88	0,93
SL1344_P3_0008	1,22	10,50	0,00	0,01
SL1344_P3_0009	1,42	8,86	0,03	0,09
SL1344_P3_0012	0,26	8,55	0,76	0,86
SL1344_P3_0013	-1,38	9,56	0,00	0,00
SL1344_P3_0014	-1,33	10,60	0,00	0,00
SL1344_P1_0001	0,70	6,08	0,22	0,38
SL1344_P1_0002	-0,50	5,77	0,56	0,71
SL1344_P1_0003	0,20	7,62	0,67	0,80
SL1344_P1_0004	0,44	3,94	0,80	0,88
SL1344_P1_0007	2,57	6,69	0,01	0,02
SL1344_P1_0008	0,58	8,66	0,04	0,12
SL1344_P1_0009	1,77	7,73	0,00	0,00
SL1344_P1_0010	1,01	7,74	0,00	0,02
SL1344_P1_0011	0,42	5,02	0,75	0,85
SL1344_P1_0012	-3,71	4,29	0,41	0,58
SL1344_P1_0014	-0,99	4,96	0,52	0,68
