locus tag	logFC	logCPM	PValue	FDR
SL1344_2061	-1,70	7,48	0,00	0,00
SL1344_2062	-1,69	6,70	0,00	0,00
SL1344_2063	-1,48	7,09	0,00	0,00
SL1344_2064	-1,94	6,99	0,00	0,00
SL1344_2065	-1,15	7,06	0,00	0,00
SL1344_2066	-0,21	6,88	0,41	0,48
SL1344_2067	-1,36	8,71	0,00	0,00
SL1344_2068	-0,84	7,87	0,00	0,00
SL1344_2069	-0,41	7,82	0,07	0,10
SL1344_2070	-0,34	7,67	0,17	0,23
SL1344_2071	0,17	6,72	0,52	0,59
SL1344_2072	-0,22	6,28	0,43	0,50
SL1344_2073	1,00	6,94	0,00	0,00
SL1344_2074	0,38	7,70	0,10	0,15
SL1344_2075	-1,19	8,56	0,00	0,00
SL1344_2076	3,05	4,06	0,00	0,00
SL1344_2077	1,96	3,40	0,02	0,04
SL1344_2078	2,13	3,84	0,00	0,01
SL1344_2079	3,82	4,31	0,00	0,00
SL1344_2080	4,96	4,08	0,00	0,00
SL1344_2081	6,59	3,88	0,00	0,00
SL1344_2082	2,64	3,98	0,00	0,00
SL1344_2083	3,26	3,89	0,00	0,00
SL1344_2085	2,89	3,87	0,00	0,00
SL1344_2086	3,18	4,30	0,00	0,00
SL1344_2088	2,74	4,02	0,00	0,00
SL1344_2089	2,12	4,39	0,00	0,00
SL1344_2090	3,40	3,75	0,00	0,00
SL1344_2092	2,42	3,64	0,00	0,01
SL1344_2093	2,61	4,49	0,00	0,00
SL1344_2095	2,11	3,51	0,01	0,02
SL1344_2096	-0,63	6,30	0,02	0,04
SL1344_2097	-0,40	8,25	0,07	0,10
SL1344_2098	-0,83	6,62	0,00	0,01
SL1344_2099	-0,43	5,82	0,16	0,22
SL1344_2100	-0,04	6,44	0,90	0,92
SL1344_2101	0,58	4,08	0,35	0,42
SL1344_2102	2,45	5,82	0,00	0,00
SL1344_2103	1,23	4,73	0,01	0,02
SL1344_2104	0,71	4,95	0,11	0,16
SL1344_2105	0,23	4,99	0,54	0,61
SL1344_2106	-1,08	5,75	0,00	0,00
SL1344_2107	-0,67	6,17	0,03	0,05
SL1344_2108	-0,39	5,61	0,21	0,27
SL1344_2111	0,96	5,11	0,01	0,03
SL1344_2112	1,70	5,93	0,00	0,00
SL1344_2113	1,60	5,05	0,01	0,02
SL1344_2114	4,50	7,80	0,00	0,00
SL1344_2115	3,40	7,38	0,00	0,00
SL1344_2117	1,57	5,68	0,00	0,00
SL1344_2118	1,53	7,05	0,00	0,00
SL1344_2119	0,76	4,06	0,18	0,24
SL1344_2120	1,29	6,17	0,00	0,00
SL1344_2121	2,34	4,60	0,00	0,00
SL1344_2122	0,82	6,19	0,01	0,01
SL1344_2123	2,97	5,75	0,00	0,00
SL1344_2124	2,70	5,95	0,00	0,00
SL1344_2125	-0,50	4,51	0,29	0,35
SL1344_2126	3,79	5,47	0,00	0,00
SL1344_2127	3,77	5,54	0,00	0,00
SL1344_2128	2,75	3,21	0,01	0,02
SL1344_2131	-0,71	7,53	0,01	0,02
SL1344_2132	0,12	7,93	0,57	0,63
SL1344_2133	1,73	4,01	0,01	0,01
SL1344_2134	1,67	3,54	0,05	0,08
SL1344_2135	-0,30	6,07	0,26	0,33
SL1344_2136	0,83	5,37	0,05	0,08
SL1344_2137	1,31	6,48	0,00	0,00
SL1344_2138	1,76	6,01	0,00	0,00
SL1344_2139	-0,78	5,54	0,02	0,04
SL1344_2140	-0,58	4,47	0,25	0,31
SL1344_2141	-0,79	5,59	0,02	0,04
SL1344_2142	-0,98	6,14	0,00	0,01
SL1344_2143	-1,55	5,73	0,00	0,00
SL1344_2144	-0,41	6,70	0,14	0,20
SL1344_2145	-1,25	6,71	0,00	0,00
SL1344_2146	-0,22	6,30	0,45	0,52
SL1344_2147	8,28	6,01	0,00	0,00
SL1344_2148	0,89	4,59	0,08	0,12
SL1344_2149	1,99	4,49	0,00	0,00
SL1344_2150	2,01	4,42	0,00	0,00
SL1344_2151	0,70	5,69	0,03	0,05
SL1344_2152	0,63	4,80	0,17	0,22
SL1344_2153	1,14	3,98	0,10	0,14
SL1344_2154	-0,31	3,63	0,67	0,72
SL1344_2155	1,66	3,77	0,04	0,07
SL1344_2156	2,18	3,61	0,02	0,03
SL1344_2157	1,93	5,44	0,00	0,00
SL1344_2158	0,05	5,80	0,87	0,90
SL1344_2159	1,08	4,96	0,01	0,03
SL1344_2160	2,02	5,64	0,00	0,00
SL1344_2161	-0,79	6,51	0,00	0,01
SL1344_2163	2,44	3,80	0,00	0,00
SL1344_2164	1,33	4,79	0,01	0,01
SL1344_2165	-0,28	6,11	0,41	0,48
SL1344_2166	1,88	6,80	0,00	0,00
SL1344_2167	0,56	7,76	0,06	0,09
SL1344_2168	1,24	5,22	0,01	0,01
SL1344_2169	-0,89	6,13	0,00	0,01
SL1344_2170	-0,98	5,79	0,00	0,01
SL1344_2171	-0,29	7,94	0,25	0,31
SL1344_2172	0,56	5,50	0,16	0,22
SL1344_2173	1,35	5,45	0,00	0,00
SL1344_2175	1,23	4,03	0,04	0,07
SL1344_2176	0,31	8,16	0,17	0,23
SL1344_2177	-0,75	7,49	0,00	0,01
SL1344_2178	-0,01	6,02	0,97	0,98
SL1344_2179	-0,09	4,40	0,86	0,89
SL1344_2180	-1,02	5,32	0,01	0,01
SL1344_2181	0,45	7,24	0,08	0,12
SL1344_2182	1,20	7,08	0,00	0,00
SL1344_2183	0,78	8,31	0,00	0,01
SL1344_2184	-0,41	4,77	0,35	0,42
SL1344_2185	0,56	4,16	0,27	0,33
SL1344_2188	-0,24	5,85	0,44	0,51
SL1344_2189	0,02	6,07	0,96	0,97
SL1344_2190	0,57	6,22	0,07	0,11
SL1344_2191	-2,15	9,53	0,00	0,00
SL1344_2192	-0,76	6,26	0,01	0,02
SL1344_2193	-1,70	5,93	0,00	0,00
SL1344_2194	-0,40	6,52	0,18	0,23
SL1344_2195	-1,56	5,79	0,00	0,00
SL1344_2196	-1,57	6,32	0,00	0,00
SL1344_2197	3,86	8,26	0,00	0,00
SL1344_2198	-0,74	5,11	0,04	0,06
SL1344_2199	-0,57	5,08	0,12	0,17
SL1344_2200	0,15	6,20	0,61	0,67
SL1344_2202	2,13	7,23	0,00	0,00
SL1344_2203	0,96	7,25	0,00	0,00
SL1344_2205	-1,84	7,43	0,00	0,00
SL1344_tRNA0036	-0,19	10,20	0,86	0,89
SL1344_2206	3,83	3,50	0,00	0,00
SL1344_2208	-1,47	7,23	0,00	0,00
SL1344_2209	4,14	4,98	0,00	0,00
SL1344_2210	4,17	6,14	0,00	0,00
SL1344_2211	3,60	6,36	0,00	0,00
SL1344_2212	3,75	5,23	0,00	0,00
SL1344_2213	6,35	5,70	0,00	0,00
SL1344_2214	-2,14	5,67	0,00	0,00
SL1344_2215	3,03	6,48	0,00	0,00
SL1344_2216	2,59	7,00	0,00	0,00
SL1344_2217	3,01	10,32	0,00	0,00
SL1344_2219	3,30	6,56	0,00	0,00
SL1344_2221	6,98	8,22	0,00	0,00
SL1344_2222	1,53	6,80	0,00	0,00
SL1344_2223	-0,70	3,59	0,27	0,33
SL1344_2225	2,25	5,33	0,00	0,00
SL1344_2226	1,47	4,33	0,03	0,05
SL1344_2227	1,54	5,68	0,00	0,00
SL1344_2228	1,60	3,92	0,02	0,03
SL1344_2229	1,95	6,03	0,00	0,00
SL1344_2231	1,97	3,79	0,01	0,01
SL1344_2232	3,58	6,06	0,00	0,00
SL1344_2233	-0,39	6,98	0,12	0,17
SL1344_2234	1,24	4,32	0,02	0,04
SL1344_2235	0,91	4,81	0,06	0,09
SL1344_2236	0,92	4,34	0,12	0,17
SL1344_2237	-2,39	10,91	0,00	0,00
SL1344_2238	-1,16	7,72	0,00	0,00
SL1344_2239	-0,54	7,54	0,02	0,04
SL1344_2240	-1,31	7,93	0,00	0,00
SL1344_2241	0,79	10,08	0,00	0,00
SL1344_2242	1,36	5,11	0,00	0,00
SL1344_2243	1,54	3,79	0,02	0,04
SL1344_2244	0,29	4,43	0,52	0,59
SL1344_2245	-0,50	7,46	0,04	0,06
SL1344_2246	-3,45	9,65	0,00	0,00
SL1344_2247	-3,94	8,11	0,00	0,00
SL1344_2249	-0,69	5,67	0,06	0,09
SL1344_2250	2,28	4,44	0,00	0,01
SL1344_2251	-2,66	8,06	0,00	0,00
SL1344_2252	-3,17	7,74	0,00	0,00
SL1344_2253	0,73	6,75	0,02	0,03
SL1344_2254	0,58	5,81	0,07	0,11
SL1344_2255	2,77	6,20	0,00	0,00
SL1344_2256	5,95	9,72	0,00	0,00
SL1344_2258	-0,21	4,03	0,70	0,75
SL1344_2259	0,73	4,18	0,21	0,27
SL1344_2260	0,57	4,95	0,18	0,24
SL1344_2262	-0,54	6,53	0,06	0,09
SL1344_2263	0,03	5,30	0,94	0,95
SL1344_2264	-2,17	5,78	0,00	0,00
SL1344_2265	-1,86	6,66	0,00	0,00
SL1344_2266	-2,29	7,97	0,00	0,00
SL1344_2267	-2,34	7,24	0,00	0,00
SL1344_2268	-2,37	8,55	0,00	0,00
SL1344_2269	-2,09	6,81	0,00	0,00
SL1344_2270	-1,80	7,53	0,00	0,00
SL1344_2272	-0,96	4,72	0,02	0,04
SL1344_2274	0,45	6,37	0,15	0,20
SL1344_2275	0,22	5,91	0,51	0,58
SL1344_2276	-0,09	6,12	0,78	0,82
SL1344_2277	-0,94	5,52	0,01	0,02
SL1344_2278	0,54	6,24	0,07	0,11
SL1344_2279	0,95	6,40	0,00	0,01
SL1344_2280	-1,27	7,94	0,00	0,00
SL1344_2281	1,20	4,72	0,01	0,02
SL1344_2282	0,28	5,26	0,41	0,48
SL1344_2283	-3,29	6,92	0,00	0,00
SL1344_2284	0,92	4,93	0,04	0,07
SL1344_2285	-2,38	8,36	0,00	0,00
SL1344_2286	-2,43	8,35	0,00	0,00
SL1344_2287	-2,06	9,56	0,00	0,00
SL1344_2288	-1,91	6,22	0,00	0,00
SL1344_2289	-2,12	7,09	0,00	0,00
SL1344_2290	-2,03	7,72	0,00	0,00
SL1344_2291	-2,13	7,74	0,00	0,00
SL1344_2292	-2,15	9,68	0,00	0,00
SL1344_2293	-1,71	8,45	0,00	0,00
SL1344_2294	-2,30	6,95	0,00	0,00
SL1344_2295	-1,85	8,91	0,00	0,00
SL1344_2296	-2,01	7,80	0,00	0,00
SL1344_2297	-2,07	7,77	0,00	0,00
SL1344_2299	1,72	9,09	0,00	0,00
SL1344_2300	-2,67	7,39	0,00	0,00
SL1344_2301	-0,94	4,78	0,02	0,03
SL1344_2302	-1,18	6,69	0,00	0,00
SL1344_2303	-0,81	7,48	0,00	0,01
SL1344_2304	-1,27	6,95	0,00	0,00
SL1344_2305	0,68	6,31	0,03	0,05
SL1344_2306	-1,28	8,53	0,00	0,00
SL1344_2307	-2,20	8,20	0,00	0,00
SL1344_2308	0,31	3,82	0,60	0,66
SL1344_2309	1,26	9,42	0,00	0,00
SL1344_2310	0,98	8,54	0,00	0,01
SL1344_2311	2,31	9,17	0,00	0,00
SL1344_2313	2,37	7,64	0,00	0,00
SL1344_2314	0,40	5,64	0,28	0,34
SL1344_2315	0,63	6,88	0,03	0,04
SL1344_2316	0,52	6,89	0,05	0,08
SL1344_2317	-0,72	6,62	0,01	0,02
SL1344_2318	0,15	3,64	0,83	0,86
SL1344_2319	-0,02	5,70	0,95	0,96
SL1344_2320	-0,99	6,32	0,00	0,00
SL1344_2321	-1,09	6,30	0,00	0,00
SL1344_2322	-0,76	6,17	0,02	0,03
SL1344_2323	-1,20	8,03	0,00	0,00
SL1344_2324	2,10	6,37	0,00	0,00
SL1344_2325	0,65	6,11	0,03	0,04
SL1344_2326	0,12	7,14	0,63	0,69
SL1344_2327	1,60	5,42	0,00	0,00
SL1344_2328	2,16	4,89	0,00	0,00
SL1344_2329	2,27	4,93	0,00	0,00
SL1344_2330	1,47	5,62	0,00	0,00
SL1344_2331	1,08	8,61	0,00	0,00
SL1344_2332	0,04	8,87	0,85	0,88
SL1344_2333	0,85	7,72	0,00	0,00
SL1344_2334	0,02	7,65	0,91	0,94
SL1344_2335	0,11	8,26	0,61	0,67
SL1344_2336	0,98	7,09	0,00	0,00
SL1344_2337	1,40	6,80	0,00	0,00
SL1344_2338	1,53	7,52	0,00	0,00
SL1344_2339	1,26	7,62	0,00	0,00
SL1344_2340	-0,88	5,11	0,03	0,05
SL1344_2341	2,01	6,53	0,00	0,00
SL1344_2346	-0,16	5,33	0,65	0,70
SL1344_2347	-2,40	9,28	0,00	0,00
SL1344_2348	-1,08	5,91	0,00	0,00
SL1344_2350	-0,33	6,01	0,35	0,42
SL1344_2351	-0,37	5,39	0,28	0,35
SL1344_2352	1,42	5,92	0,00	0,00
SL1344_2353	0,70	7,14	0,01	0,02
SL1344_2354	1,08	6,98	0,00	0,00
SL1344_2355	0,05	5,03	0,90	0,93
SL1344_2356	2,83	9,04	0,00	0,00
SL1344_2357	2,73	8,02	0,00	0,00
SL1344_2358	2,14	4,93	0,00	0,00
SL1344_2360	-1,13	7,54	0,00	0,00
SL1344_2361	-0,19	7,53	0,41	0,49
SL1344_2362	0,59	4,74	0,22	0,28
SL1344_tRNA0037	4,74	11,20	0,00	0,00
SL1344_2363	3,18	8,53	0,00	0,00
SL1344_2364	1,75	5,49	0,00	0,00
SL1344_2365	1,37	5,68	0,00	0,00
SL1344_2366	1,06	3,84	0,12	0,17
SL1344_2367	1,47	4,59	0,00	0,01
SL1344_2369	0,35	8,41	0,30	0,37
SL1344_2370	-2,58	7,95	0,00	0,00
SL1344_2371	0,32	6,09	0,31	0,38
SL1344_2372	0,46	4,71	0,32	0,39
SL1344_2373	1,47	4,63	0,00	0,01
SL1344_2374	1,28	5,46	0,01	0,01
SL1344_2375	1,33	5,75	0,00	0,00
SL1344_2376	1,04	6,79	0,00	0,00
SL1344_2377	0,15	6,12	0,66	0,71
SL1344_2378	-0,82	6,11	0,00	0,01
SL1344_tRNA0038	0,31	7,25	0,44	0,51
SL1344_tRNA0039	0,74	9,21	0,26	0,32
SL1344_2379	0,15	4,33	0,77	0,81
SL1344_2380	1,22	4,54	0,02	0,04
SL1344_2381	-0,26	7,79	0,22	0,29
SL1344_tRNA0040	-1,93	8,68	0,00	0,00
SL1344_tRNA0041	-1,83	8,97	0,00	0,00
SL1344_tRNA0042	0,12	7,17	0,69	0,74
SL1344_tRNA0043	-0,27	5,30	0,44	0,51
SL1344_2382	2,01	3,94	0,00	0,01
SL1344_2384	2,05	4,73	0,00	0,00
SL1344_2386	-0,16	3,36	0,81	0,85
SL1344_2387	1,65	4,43	0,00	0,00
SL1344_2388	-1,27	5,19	0,00	0,00
SL1344_2390	0,40	7,45	0,10	0,15
SL1344_2391	-0,43	8,45	0,05	0,07
SL1344_2392	0,57	5,12	0,11	0,15
SL1344_2393	0,98	7,95	0,00	0,00
SL1344_2395	-0,32	10,78	0,13	0,18
SL1344_2396	-0,47	9,79	0,03	0,05
SL1344_2398	2,14	5,11	0,00	0,00
SL1344_2399	1,01	4,25	0,07	0,10
SL1344_2401	3,49	4,06	0,00	0,00
SL1344_2402	1,89	5,03	0,00	0,00
SL1344_2403	-0,80	5,99	0,01	0,01
SL1344_2404	1,20	6,60	0,00	0,00
SL1344_2405	2,14	6,39	0,00	0,00
SL1344_2406	3,68	5,73	0,00	0,00
SL1344_2407	3,89	5,90	0,00	0,00
SL1344_2408	-1,51	7,34	0,00	0,00
SL1344_2409	1,48	7,02	0,00	0,00
SL1344_2410	1,88	6,49	0,00	0,00
SL1344_2411	0,34	5,65	0,29	0,36
SL1344_2412	0,43	6,07	0,13	0,18
SL1344_2413	-0,74	6,88	0,01	0,01
SL1344_2414	-1,39	5,04	0,00	0,00
SL1344_2415	0,68	3,97	0,31	0,38
SL1344_2416	-0,45	4,61	0,30	0,37
SL1344_2417	1,15	4,51	0,03	0,05
SL1344_2418	1,64	3,75	0,04	0,07
SL1344_2419	2,72	4,27	0,00	0,00
SL1344_2420	2,69	3,84	0,00	0,01
SL1344_2421	1,59	4,56	0,01	0,01
SL1344_2422	2,05	4,31	0,00	0,01
SL1344_2423	1,33	4,67	0,02	0,03
SL1344_2424	4,26	3,75	0,00	0,00
SL1344_2425	2,36	4,04	0,00	0,00
SL1344_2426	4,38	3,90	0,00	0,00
SL1344_2431	3,38	3,23	0,00	0,01
SL1344_2435	-1,45	8,04	0,00	0,00
SL1344_2436	-0,28	5,69	0,49	0,56
SL1344_2437	-0,21	7,08	0,46	0,53
SL1344_2439	1,24	5,68	0,00	0,00
SL1344_2440	-1,22	6,10	0,00	0,00
SL1344_2441	0,09	5,16	0,79	0,82
SL1344_2442	1,80	4,64	0,00	0,00
SL1344_2443	1,32	4,43	0,01	0,02
SL1344_2444	0,74	6,01	0,02	0,04
SL1344_2445	-0,21	4,92	0,61	0,67
SL1344_2446	0,50	6,55	0,08	0,12
SL1344_2448	1,11	6,53	0,00	0,00
SL1344_2449	0,47	6,67	0,09	0,13
SL1344_2450	0,76	8,16	0,00	0,01
SL1344_2451	0,18	9,48	0,39	0,46
SL1344_2452	0,09	8,96	0,68	0,73
SL1344_2453	-0,71	6,71	0,01	0,01
SL1344_2454	-1,19	6,97	0,00	0,00
SL1344_2456	-0,01	6,08	0,98	0,99
SL1344_2457	-0,45	6,18	0,10	0,14
SL1344_2458	-1,49	5,46	0,00	0,00
SL1344_2459	-0,25	7,23	0,30	0,37
SL1344_2460	-0,16	4,99	0,69	0,74
SL1344_2461	0,14	7,54	0,58	0,64
SL1344_2462	0,45	8,49	0,03	0,05
SL1344_2463	-0,19	7,70	0,42	0,49
SL1344_2464	-1,34	7,62	0,00	0,00
SL1344_2465	-1,04	6,89	0,00	0,00
SL1344_2466	1,17	5,21	0,03	0,04
SL1344_2469	2,47	5,32	0,00	0,00
SL1344_2470	-0,54	3,64	0,35	0,43
SL1344_2471	-0,75	8,86	0,00	0,00
SL1344_2472	1,56	8,23	0,00	0,00
SL1344_2473	-0,86	6,55	0,00	0,00
SL1344_2474	1,52	6,48	0,00	0,00
SL1344_2475	1,74	7,03	0,00	0,00
SL1344_2477	1,26	6,88	0,00	0,00
SL1344_2478	3,46	4,36	0,00	0,00
SL1344_2479	3,52	4,78	0,00	0,00
SL1344_2481	1,38	8,40	0,00	0,00
SL1344_2482	0,90	9,36	0,00	0,00
SL1344_2483	1,19	8,29	0,00	0,00
SL1344_2484	0,10	9,13	0,63	0,68
SL1344_2485	-0,74	8,23	0,00	0,00
SL1344_2486	-0,67	8,15	0,00	0,01
SL1344_2487	-0,13	7,29	0,62	0,67
SL1344_2488	-1,09	6,87	0,00	0,00
SL1344_2489	0,89	3,60	0,18	0,24
SL1344_2490	1,16	3,72	0,10	0,14
SL1344_2492	2,67	4,88	0,00	0,00
SL1344_2493	0,89	6,28	0,01	0,01
SL1344_2494	0,28	8,06	0,19	0,25
SL1344_2495	0,40	6,35	0,17	0,22
SL1344_2496	1,75	4,36	0,00	0,01
SL1344_2497	-0,86	6,27	0,01	0,02
SL1344_2498	-0,96	7,92	0,00	0,00
SL1344_2500	-0,09	7,85	0,69	0,74
SL1344_2501	0,32	8,98	0,13	0,18
SL1344_2502	0,37	7,72	0,11	0,16
SL1344_2503	0,27	9,07	0,21	0,28
SL1344_2504	0,52	8,79	0,02	0,03
SL1344_2505	0,56	10,53	0,01	0,02
SL1344_2506	1,66	9,65	0,00	0,00
SL1344_2507	1,07	8,12	0,00	0,00
SL1344_2508	-1,01	9,06	0,00	0,00
SL1344_2509	0,82	4,43	0,11	0,15
SL1344_2511	1,54	3,66	0,04	0,07
SL1344_2512	2,30	4,48	0,00	0,00
SL1344_2513	1,36	5,43	0,00	0,00
SL1344_2514	1,22	4,89	0,01	0,01
SL1344_2515	2,26	5,20	0,00	0,00
SL1344_2516	0,93	6,55	0,00	0,00
SL1344_2517	0,27	9,04	0,20	0,26
SL1344_2518	1,84	4,94	0,00	0,00
SL1344_2519	-0,28	7,93	0,28	0,34
SL1344_2520	3,69	6,00	0,00	0,00
SL1344_2521	1,83	7,01	0,00	0,00
SL1344_2522	0,57	4,62	0,27	0,34
SL1344_2523	-0,98	6,63	0,00	0,00
SL1344_2524	0,02	7,07	0,94	0,96
SL1344_2525	-0,57	5,94	0,05	0,08
SL1344_2526	0,19	6,63	0,47	0,54
SL1344_2527	1,03	8,77	0,00	0,00
SL1344_2529	0,83	6,51	0,01	0,01
SL1344_2530	0,93	6,67	0,00	0,00
SL1344_2531	0,08	6,88	0,77	0,81
SL1344_2532	0,57	6,23	0,07	0,11
SL1344_2533	1,57	5,10	0,00	0,00
SL1344_2534	-0,24	4,62	0,60	0,66
SL1344_2535	2,24	5,65	0,00	0,00
SL1344_2536	3,79	4,74	0,00	0,00
SL1344_2537	1,25	3,13	0,17	0,22
SL1344_2539	0,01	5,62	0,97	0,98
SL1344_2540	0,42	6,45	0,12	0,17
SL1344_2541	-0,50	6,98	0,06	0,09
SL1344_2542	0,05	7,97	0,83	0,87
SL1344_2543	0,25	7,30	0,35	0,42
SL1344_2544	-0,27	8,33	0,19	0,25
SL1344_2545	-0,01	8,87	0,96	0,97
SL1344_2546	1,30	6,91	0,00	0,00
SL1344_2547	4,06	8,74	0,00	0,00
SL1344_2552	1,58	3,79	0,02	0,03
SL1344_2553	1,54	4,79	0,00	0,00
SL1344_2554	0,85	3,31	0,24	0,31
SL1344_2555	0,20	4,03	0,71	0,76
SL1344_2556	0,86	4,66	0,15	0,21
SL1344_2557	2,02	3,96	0,01	0,01
SL1344_2558	1,69	5,58	0,00	0,00
SL1344_2561	1,89	4,65	0,00	0,00
SL1344_2562	0,20	3,77	0,74	0,78
SL1344_2563	-1,58	7,67	0,00	0,00
SL1344_2564	2,90	3,78	0,00	0,00
SL1344_2565	1,07	3,47	0,15	0,21
SL1344_2566	0,98	3,47	0,19	0,25
SL1344_2567	0,27	4,34	0,61	0,67
SL1344_2568	0,41	2,86	0,72	0,77
SL1344_2569	1,62	4,30	0,01	0,02
SL1344_2570	1,33	4,95	0,00	0,00
SL1344_2572	0,84	4,82	0,07	0,11
SL1344_2574	0,48	4,84	0,37	0,44
SL1344_2575	0,28	3,33	0,68	0,73
SL1344_2576	0,39	3,27	0,65	0,71
SL1344_2577	-2,23	4,63	0,00	0,00
SL1344_tRNA0044	1,94	5,62	0,00	0,00
SL1344_2578	2,11	5,08	0,00	0,00
SL1344_2579	4,84	4,60	0,00	0,00
SL1344_2581	4,36	4,17	0,00	0,00
SL1344_2582	-0,85	7,32	0,15	0,21
SL1344_2587	1,28	3,90	0,04	0,07
SL1344_2589	1,60	3,32	0,06	0,09
SL1344_2590	0,97	3,32	0,21	0,28
SL1344_2591	1,39	4,50	0,01	0,02
SL1344_2593	-1,33	7,34	0,00	0,00
SL1344_2594	-1,78	8,71	0,00	0,00
SL1344_2597	0,02	4,40	0,96	0,97
SL1344_2600	2,87	6,51	0,00	0,00
SL1344_2601	0,79	6,68	0,02	0,04
SL1344_2602	1,37	8,53	0,00	0,00
SL1344_2603	2,91	9,74	0,00	0,00
SL1344_2604	3,05	9,83	0,00	0,00
SL1344_2605	-0,07	5,62	0,84	0,87
SL1344_2606	-0,71	6,40	0,01	0,02
SL1344_2607	-0,15	7,26	0,54	0,61
SL1344_2608	0,37	5,75	0,25	0,31
SL1344_2609	0,28	3,50	0,69	0,74
SL1344_2610	0,43	7,82	0,51	0,58
SL1344_2611	-0,62	6,47	0,03	0,04
SL1344_2612	0,25	6,26	0,39	0,46
SL1344_2613	-0,34	6,54	0,27	0,33
SL1344_2614	0,42	4,94	0,28	0,35
SL1344_2615	0,17	7,34	0,51	0,58
SL1344_2616	-0,58	8,21	0,01	0,02
SL1344_2617	-1,53	4,07	0,03	0,04
SL1344_2618	1,37	5,04	0,00	0,00
SL1344_2619	4,21	4,04	0,00	0,00
SL1344_rRNA0004	5,52	3,51	0,00	0,00
SL1344_rRNA0005	1,51	10,12	0,02	0,04
SL1344_tRNA0045	1,37	4,98	0,00	0,01
SL1344_rRNA0006	0,87	8,03	0,35	0,42
SL1344_2620	0,27	11,73	0,62	0,67
SL1344_2621	0,32	9,33	0,14	0,19
SL1344_2622	0,43	9,92	0,07	0,10
SL1344_2623	-0,23	8,45	0,25	0,32
SL1344_2624	0,29	10,63	0,18	0,24
SL1344_2625	-0,06	7,54	0,79	0,83
SL1344_2626	0,11	5,30	0,78	0,82
SL1344_2627	0,04	7,56	0,88	0,91
SL1344_2628	-0,17	7,77	0,51	0,58
SL1344_2629	-0,63	5,96	0,04	0,07
SL1344_2630	1,53	5,95	0,00	0,00
SL1344_2631	0,37	7,64	0,10	0,14
SL1344_2632	-0,21	6,78	0,45	0,52
SL1344_2633	0,34	7,40	0,14	0,19
SL1344_2641	2,44	4,47	0,00	0,00
SL1344_2642	1,93	4,68	0,01	0,02
SL1344_2643	0,43	5,75	0,27	0,33
SL1344_2644	0,45	5,35	0,26	0,33
SL1344_2646	0,56	9,77	0,01	0,02
SL1344_2647	0,62	10,46	0,01	0,03
SL1344_2648	0,95	10,14	0,00	0,00
SL1344_2650	0,07	8,88	0,74	0,78
SL1344_2651	-0,88	6,68	0,00	0,00
SL1344_2652	-1,02	7,02	0,00	0,00
SL1344_2653	-0,85	5,32	0,02	0,03
SL1344_2654	0,31	7,87	0,17	0,23
SL1344_2655	-0,50	5,77	0,13	0,18
SL1344_2656	3,47	8,44	0,00	0,00
SL1344_2657	0,41	7,80	0,08	0,11
SL1344_2659	0,33	7,11	0,17	0,23
SL1344_2660	-1,07	7,80	0,00	0,00
SL1344_2661	1,06	6,90	0,00	0,01
SL1344_2662	0,96	3,38	0,19	0,25
SL1344_2663	0,68	4,78	0,41	0,48
SL1344_2664	-0,24	3,55	0,69	0,74
SL1344_2666	2,33	3,94	0,00	0,00
SL1344_2668	3,04	4,71	0,00	0,00
SL1344_2670	1,97	3,60	0,01	0,02
SL1344_2671	1,70	3,92	0,01	0,02
SL1344_2672	3,12	4,43	0,00	0,00
SL1344_2674	-5,23	8,50	0,00	0,00
SL1344_2676	1,95	4,45	0,00	0,00
SL1344_2678	3,78	3,84	0,00	0,00
SL1344_2682	3,13	3,71	0,00	0,00
SL1344_2684	3,09	3,35	0,00	0,00
SL1344_2691	5,24	4,21	0,00	0,00
SL1344_2692	6,98	4,04	0,00	0,00
SL1344_2695	2,38	7,36	0,00	0,00
SL1344_2696	2,47	7,45	0,00	0,00
SL1344_2697	1,09	7,38	0,00	0,00
SL1344_2698	1,48	7,83	0,00	0,00
SL1344_2701	2,17	4,44	0,00	0,00
SL1344_2702	2,76	3,36	0,01	0,01
SL1344_2708	0,52	4,83	0,18	0,24
SL1344_2709	-0,01	4,69	0,99	0,99
SL1344_2710	-1,08	4,48	0,09	0,13
SL1344_2712	2,87	5,52	0,00	0,00
SL1344_2713	-2,15	6,08	0,00	0,00
SL1344_2715	-1,10	5,24	0,00	0,01
SL1344_2718	1,98	3,62	0,01	0,03
SL1344_2719	2,30	10,08	0,01	0,01
SL1344_2722	1,32	4,41	0,02	0,03
SL1344_2723	3,37	5,68	0,00	0,00
SL1344_2725	3,52	4,20	0,00	0,01
SL1344_2726	-1,08	6,52	0,00	0,00
SL1344_2727	-0,86	6,21	0,00	0,01
SL1344_2729	0,59	3,58	0,41	0,49
SL1344_2730	-2,98	7,95	0,00	0,00
SL1344_2731	-2,28	6,82	0,00	0,00
SL1344_2734	4,04	4,05	0,00	0,00
SL1344_2735	4,48	3,80	0,00	0,00
SL1344_2736	6,89	3,98	0,00	0,00
SL1344_2737	7,11	4,23	0,00	0,00
SL1344_2738	-0,35	4,03	0,53	0,59
SL1344_2739	2,61	3,51	0,00	0,01
SL1344_2742	3,08	3,50	0,00	0,00
SL1344_2743	4,40	4,27	0,00	0,00
SL1344_2744	3,01	3,47	0,00	0,00
