locus tag	logFC	logCPM	PValue	FDR
SL1344_2048	1,98	7,82	0,00	0,00
SL1344_2049	2,11	7,98	0,00	0,00
SL1344_2050	2,19	7,61	0,00	0,00
SL1344_2051	2,60	8,52	0,00	0,00
SL1344_2052	2,41	7,73	0,00	0,00
SL1344_2053	2,11	7,30	0,00	0,00
SL1344_2054	1,99	7,88	0,00	0,00
SL1344_2055	1,75	7,67	0,00	0,00
SL1344_2056	-0,63	8,74	0,01	0,02
SL1344_2057	2,40	7,77	0,00	0,00
SL1344_2058	0,18	7,80	0,46	0,58
SL1344_2059	-0,37	7,75	0,14	0,24
SL1344_2060	-1,06	7,45	0,00	0,00
SL1344_2061	-1,01	7,48	0,00	0,00
SL1344_2062	-1,15	6,70	0,00	0,00
SL1344_2063	-0,85	7,09	0,00	0,01
SL1344_2064	-1,34	6,99	0,00	0,00
SL1344_2065	-0,75	7,06	0,02	0,05
SL1344_2066	0,48	6,88	0,10	0,19
SL1344_2067	-0,73	8,71	0,00	0,01
SL1344_2068	-0,63	7,87	0,02	0,05
SL1344_2069	-0,23	7,82	0,35	0,48
SL1344_2070	-0,99	7,67	0,00	0,01
SL1344_2071	-0,71	6,72	0,05	0,11
SL1344_2072	-1,23	6,28	0,00	0,01
SL1344_2073	-0,27	6,94	0,41	0,53
SL1344_2074	-1,02	7,70	0,00	0,00
SL1344_2075	-1,45	8,56	0,00	0,00
SL1344_2076	1,29	4,06	0,29	0,41
SL1344_2077	-0,69	3,40	0,68	0,77
SL1344_2078	-1,12	3,84	0,47	0,58
SL1344_2079	0,70	4,31	0,63	0,72
SL1344_2080	1,03	4,08	0,60	0,70
SL1344_2081	0,05	3,88	1,00	1,00
SL1344_2082	0,99	3,98	0,40	0,52
SL1344_2083	0,67	3,89	0,65	0,74
SL1344_2085	-0,66	3,87	0,69	0,78
SL1344_2086	1,47	4,30	0,19	0,30
SL1344_2088	-0,93	4,02	0,55	0,66
SL1344_2089	-0,42	4,39	0,69	0,77
SL1344_2090	1,12	3,75	0,46	0,58
SL1344_2092	-3,70	3,64	0,16	0,26
SL1344_2093	-1,74	4,49	0,22	0,34
SL1344_2095	-0,91	3,51	0,59	0,70
SL1344_2096	-1,01	6,30	0,01	0,02
SL1344_2097	-0,78	8,25	0,00	0,01
SL1344_2098	-1,70	6,62	0,00	0,00
SL1344_2099	-0,15	5,82	0,69	0,77
SL1344_2100	-0,12	6,44	0,73	0,80
SL1344_2101	1,19	4,08	0,13	0,22
SL1344_2102	-0,87	5,82	0,20	0,31
SL1344_2103	-0,46	4,73	0,56	0,66
SL1344_2104	-1,99	4,95	0,02	0,06
SL1344_2105	-0,95	4,99	0,11	0,20
SL1344_2106	0,00	5,75	1,00	1,00
SL1344_2107	0,06	6,17	0,87	0,91
SL1344_2108	-0,08	5,61	0,84	0,89
SL1344_2111	-1,40	5,11	0,05	0,10
SL1344_2112	-2,13	5,93	0,00	0,01
SL1344_2113	3,69	5,05	0,00	0,00
SL1344_2114	5,32	7,80	0,00	0,00
SL1344_2115	4,39	7,38	0,00	0,00
SL1344_2117	1,65	5,68	0,00	0,00
SL1344_2118	2,76	7,05	0,00	0,00
SL1344_2119	0,93	4,06	0,21	0,33
SL1344_2120	2,06	6,17	0,00	0,00
SL1344_2121	1,32	4,60	0,12	0,21
SL1344_2122	-1,05	6,19	0,02	0,05
SL1344_2123	-1,10	5,75	0,19	0,30
SL1344_2124	-0,73	5,95	0,28	0,40
SL1344_2125	0,82	4,51	0,14	0,23
SL1344_2126	-0,97	5,47	0,53	0,64
SL1344_2127	1,14	5,54	0,16	0,26
SL1344_2128	0,25	3,21	0,90	0,93
SL1344_2131	-0,80	7,53	0,01	0,03
SL1344_2132	-0,81	7,93	0,00	0,01
SL1344_2133	-0,87	4,01	0,47	0,58
SL1344_2134	0,90	3,54	0,47	0,59
SL1344_2135	-1,35	6,07	0,00	0,00
SL1344_2136	1,85	5,37	0,00	0,00
SL1344_2137	2,33	6,48	0,00	0,00
SL1344_2138	3,47	6,01	0,00	0,00
SL1344_2139	-1,64	5,54	0,00	0,01
SL1344_2140	0,57	4,47	0,35	0,48
SL1344_2141	-0,12	5,59	0,77	0,84
SL1344_2142	0,23	6,14	0,54	0,65
SL1344_2143	-0,28	5,73	0,43	0,55
SL1344_2144	0,19	6,70	0,57	0,67
SL1344_2145	0,24	6,71	0,39	0,51
SL1344_2146	0,03	6,30	0,94	0,96
SL1344_2147	8,38	6,01	0,00	0,00
SL1344_2148	0,92	4,59	0,17	0,27
SL1344_2149	-0,83	4,49	0,42	0,55
SL1344_2150	1,49	4,42	0,06	0,12
SL1344_2151	-1,16	5,69	0,02	0,05
SL1344_2152	-0,04	4,80	0,96	0,97
SL1344_2153	1,13	3,98	0,22	0,34
SL1344_2154	1,14	3,63	0,19	0,30
SL1344_2155	2,53	3,77	0,01	0,03
SL1344_2156	2,21	3,61	0,07	0,14
SL1344_2157	-0,63	5,44	0,39	0,51
SL1344_2158	-1,07	5,80	0,02	0,05
SL1344_2159	-0,68	4,96	0,34	0,47
SL1344_2160	2,14	5,64	0,00	0,00
SL1344_2161	-1,00	6,51	0,01	0,02
SL1344_2163	-4,02	3,80	0,11	0,20
SL1344_2164	0,73	4,79	0,25	0,37
SL1344_2165	0,29	6,11	0,49	0,60
SL1344_2166	3,18	6,80	0,00	0,00
SL1344_2167	2,84	7,76	0,00	0,00
SL1344_2168	1,84	5,22	0,00	0,00
SL1344_2169	-0,80	6,13	0,03	0,07
SL1344_2170	-1,14	5,79	0,01	0,02
SL1344_2171	2,15	7,94	0,00	0,00
SL1344_2172	-0,38	5,50	0,51	0,63
SL1344_2173	0,10	5,45	0,87	0,91
SL1344_2175	0,17	4,03	0,86	0,90
SL1344_2176	-3,09	8,16	0,00	0,00
SL1344_2177	-0,50	7,49	0,08	0,15
SL1344_2178	-0,97	6,02	0,03	0,07
SL1344_2179	-1,35	4,40	0,09	0,16
SL1344_2180	-0,75	5,32	0,12	0,21
SL1344_2181	0,37	7,24	0,22	0,33
SL1344_2182	0,78	7,08	0,02	0,04
SL1344_2183	0,51	8,31	0,06	0,13
SL1344_2184	-1,42	4,77	0,05	0,10
SL1344_2185	-2,97	4,16	0,01	0,04
SL1344_2188	-0,87	5,85	0,05	0,10
SL1344_2189	0,17	6,07	0,66	0,75
SL1344_2190	1,18	6,22	0,00	0,01
SL1344_2191	-0,85	9,53	0,00	0,00
SL1344_2192	-1,18	6,26	0,00	0,01
SL1344_2193	-0,47	5,93	0,17	0,27
SL1344_2194	0,87	6,52	0,01	0,03
SL1344_2195	0,96	5,79	0,01	0,03
SL1344_2196	0,93	6,32	0,01	0,02
SL1344_2197	4,08	8,26	0,00	0,00
SL1344_2198	-0,72	5,11	0,13	0,23
SL1344_2199	-2,99	5,08	0,00	0,00
SL1344_2200	-0,24	6,20	0,52	0,63
SL1344_2202	1,28	7,23	0,00	0,00
SL1344_2203	0,35	7,25	0,27	0,39
SL1344_2205	-1,53	7,43	0,00	0,00
SL1344_tRNA0036	1,01	10,20	0,37	0,49
SL1344_2206	2,53	3,50	0,11	0,20
SL1344_2208	-1,93	7,23	0,00	0,00
SL1344_2209	5,38	4,98	0,00	0,00
SL1344_2210	6,93	6,14	0,00	0,00
SL1344_2211	6,23	6,36	0,00	0,00
SL1344_2212	7,25	5,23	0,00	0,00
SL1344_2213	9,27	5,70	0,00	0,00
SL1344_2214	-0,12	5,67	0,76	0,83
SL1344_2215	4,92	6,48	0,00	0,00
SL1344_2216	4,33	7,00	0,00	0,00
SL1344_2217	4,97	10,32	0,00	0,00
SL1344_2219	4,82	6,56	0,00	0,00
SL1344_2221	9,16	8,22	0,00	0,00
SL1344_2222	-0,58	6,80	0,12	0,21
SL1344_2223	0,12	3,59	0,88	0,92
SL1344_2225	2,80	5,33	0,00	0,00
SL1344_2226	1,75	4,33	0,04	0,08
SL1344_2227	1,71	5,68	0,00	0,00
SL1344_2228	0,15	3,92	0,89	0,93
SL1344_2229	-0,59	6,03	0,27	0,39
SL1344_2231	-4,47	3,79	0,07	0,14
SL1344_2232	-1,02	6,06	0,25	0,37
SL1344_2233	-0,37	6,98	0,22	0,34
SL1344_2234	0,90	4,32	0,22	0,34
SL1344_2235	0,91	4,81	0,15	0,25
SL1344_2236	0,83	4,34	0,29	0,41
SL1344_2237	0,33	10,91	0,16	0,26
SL1344_2238	-0,87	7,72	0,00	0,01
SL1344_2239	0,01	7,54	0,97	0,98
SL1344_2240	-0,50	7,93	0,05	0,11
SL1344_2241	-1,03	10,08	0,00	0,00
SL1344_2242	-1,36	5,11	0,06	0,12
SL1344_2243	-0,08	3,79	0,94	0,97
SL1344_2244	-3,79	4,43	0,00	0,00
SL1344_2245	-1,02	7,46	0,00	0,00
SL1344_2246	-2,25	9,65	0,00	0,00
SL1344_2247	-1,88	8,11	0,00	0,00
SL1344_2249	-2,34	5,67	0,00	0,00
SL1344_2250	3,30	4,44	0,00	0,00
SL1344_2251	-2,09	8,06	0,00	0,00
SL1344_2252	-2,37	7,74	0,00	0,00
SL1344_2253	0,19	6,75	0,60	0,71
SL1344_2254	0,71	5,81	0,08	0,14
SL1344_2255	1,66	6,20	0,00	0,00
SL1344_2256	6,75	9,72	0,00	0,00
SL1344_2258	-0,29	4,03	0,72	0,80
SL1344_2259	-0,33	4,18	0,72	0,80
SL1344_2260	-0,21	4,95	0,73	0,81
SL1344_2262	-0,55	6,53	0,11	0,20
SL1344_2263	-1,43	5,30	0,02	0,04
SL1344_2264	-1,02	5,78	0,02	0,05
SL1344_2265	-0,25	6,66	0,46	0,58
SL1344_2266	-0,09	7,97	0,72	0,80
SL1344_2267	0,56	7,24	0,05	0,10
SL1344_2268	0,41	8,55	0,07	0,14
SL1344_2269	0,42	6,81	0,14	0,23
SL1344_2270	-0,11	7,53	0,65	0,75
SL1344_2272	-1,40	4,72	0,03	0,06
SL1344_2274	0,39	6,37	0,31	0,43
SL1344_2275	0,29	5,91	0,50	0,62
SL1344_2276	0,00	6,12	1,00	1,00
SL1344_2277	-0,63	5,52	0,16	0,26
SL1344_2278	-0,32	6,24	0,42	0,55
SL1344_2279	0,37	6,40	0,32	0,45
SL1344_2280	0,06	7,94	0,81	0,87
SL1344_2281	-0,33	4,72	0,66	0,75
SL1344_2282	-2,28	5,26	0,00	0,00
SL1344_2283	-4,88	6,92	0,00	0,00
SL1344_2284	1,68	4,93	0,00	0,01
SL1344_2285	0,09	8,36	0,69	0,77
SL1344_2286	0,16	8,35	0,46	0,58
SL1344_2287	0,73	9,56	0,00	0,01
SL1344_2288	0,94	6,22	0,01	0,02
SL1344_2289	0,88	7,09	0,00	0,01
SL1344_2290	0,80	7,72	0,00	0,01
SL1344_2291	0,65	7,74	0,01	0,03
SL1344_2292	0,80	9,68	0,00	0,00
SL1344_2293	1,28	8,45	0,00	0,00
SL1344_2294	0,82	6,95	0,01	0,02
SL1344_2295	0,97	8,91	0,00	0,00
SL1344_2296	1,10	7,80	0,00	0,00
SL1344_2297	0,70	7,77	0,01	0,02
SL1344_2299	2,45	9,09	0,00	0,00
SL1344_2300	-1,92	7,39	0,00	0,00
SL1344_2301	-2,53	4,78	0,00	0,00
SL1344_2302	-1,13	6,69	0,00	0,00
SL1344_2303	0,25	7,48	0,39	0,51
SL1344_2304	-0,19	6,95	0,55	0,66
SL1344_2305	0,01	6,31	0,98	0,99
SL1344_2306	-2,26	8,53	0,00	0,00
SL1344_2307	-1,87	8,20	0,00	0,00
SL1344_2308	-1,74	3,82	0,12	0,22
SL1344_2309	5,35	9,42	0,00	0,00
SL1344_2310	4,86	8,54	0,00	0,00
SL1344_2311	5,92	9,17	0,00	0,00
SL1344_2313	5,41	7,64	0,00	0,00
SL1344_2314	0,42	5,64	0,36	0,49
SL1344_2315	1,14	6,88	0,00	0,00
SL1344_2316	1,30	6,89	0,00	0,00
SL1344_2317	1,03	6,62	0,00	0,01
SL1344_2318	-0,98	3,64	0,41	0,53
SL1344_2319	-0,29	5,70	0,51	0,62
SL1344_2320	0,73	6,32	0,03	0,07
SL1344_2321	0,30	6,30	0,35	0,48
SL1344_2322	-0,09	6,17	0,81	0,87
SL1344_2323	-0,25	8,03	0,27	0,39
SL1344_2324	2,60	6,37	0,00	0,00
SL1344_2325	-0,62	6,11	0,14	0,23
SL1344_2326	-0,35	7,14	0,26	0,38
SL1344_2327	-1,02	5,42	0,15	0,24
SL1344_2328	-1,16	4,89	0,25	0,37
SL1344_2329	-0,13	4,93	0,87	0,91
SL1344_2330	1,93	5,62	0,00	0,00
SL1344_2331	0,31	8,61	0,18	0,29
SL1344_2332	-0,38	8,87	0,10	0,18
SL1344_2333	-0,30	7,72	0,25	0,37
SL1344_2334	-0,43	7,65	0,09	0,17
SL1344_2335	-0,30	8,26	0,20	0,31
SL1344_2336	0,31	7,09	0,32	0,44
SL1344_2337	-0,14	6,80	0,69	0,78
SL1344_2338	0,35	7,52	0,22	0,34
SL1344_2339	0,07	7,62	0,80	0,86
SL1344_2340	-0,81	5,11	0,14	0,23
SL1344_2341	0,07	6,53	0,86	0,90
SL1344_2346	-1,23	5,33	0,03	0,07
SL1344_2347	-1,89	9,28	0,00	0,00
SL1344_2348	-1,64	5,91	0,00	0,00
SL1344_2350	-0,25	6,01	0,58	0,68
SL1344_2351	-0,47	5,39	0,31	0,43
SL1344_2352	0,11	5,92	0,81	0,87
SL1344_2353	-0,12	7,14	0,71	0,79
SL1344_2354	-0,93	6,98	0,01	0,03
SL1344_2355	-0,31	5,03	0,62	0,72
SL1344_2356	2,04	9,04	0,00	0,00
SL1344_2357	3,88	8,02	0,00	0,00
SL1344_2358	3,15	4,93	0,00	0,00
SL1344_2360	0,27	7,54	0,28	0,40
SL1344_2361	-0,84	7,53	0,00	0,01
SL1344_2362	0,80	4,74	0,20	0,31
SL1344_tRNA0037	4,12	11,20	0,00	0,00
SL1344_2363	4,99	8,53	0,00	0,00
SL1344_2364	1,70	5,49	0,01	0,02
SL1344_2365	0,97	5,68	0,05	0,10
SL1344_2366	0,91	3,84	0,33	0,45
SL1344_2367	-1,07	4,59	0,26	0,37
SL1344_2369	-2,52	8,41	0,00	0,00
SL1344_2370	-0,93	7,95	0,00	0,00
SL1344_2371	1,43	6,09	0,00	0,00
SL1344_2372	1,70	4,71	0,00	0,01
SL1344_2373	-0,37	4,63	0,66	0,76
SL1344_2374	1,35	5,46	0,02	0,05
SL1344_2375	-1,13	5,75	0,03	0,07
SL1344_2376	-0,75	6,79	0,07	0,13
SL1344_2377	0,69	6,12	0,11	0,20
SL1344_2378	-2,12	6,11	0,00	0,00
SL1344_tRNA0038	-1,36	7,25	0,02	0,04
SL1344_tRNA0039	-0,49	9,21	0,47	0,59
SL1344_2379	-0,65	4,33	0,42	0,54
SL1344_2380	0,16	4,54	0,84	0,89
SL1344_2381	-0,80	7,79	0,00	0,01
SL1344_tRNA0040	-2,99	8,68	0,00	0,00
SL1344_tRNA0041	-3,08	8,97	0,00	0,00
SL1344_tRNA0042	-2,30	7,17	0,00	0,00
SL1344_tRNA0043	-1,29	5,30	0,02	0,05
SL1344_2382	0,46	3,94	0,68	0,77
SL1344_2384	0,16	4,73	0,85	0,90
SL1344_2386	-0,74	3,36	0,51	0,62
SL1344_2387	-1,06	4,43	0,28	0,40
SL1344_2388	-0,82	5,19	0,11	0,20
SL1344_2390	-0,07	7,45	0,81	0,87
SL1344_2391	-0,95	8,45	0,00	0,00
SL1344_2392	-1,24	5,12	0,04	0,08
SL1344_2393	1,25	7,95	0,00	0,00
SL1344_2395	1,54	10,78	0,00	0,00
SL1344_2396	0,94	9,79	0,00	0,00
SL1344_2398	-0,54	5,11	0,49	0,61
SL1344_2399	0,07	4,25	0,93	0,95
SL1344_2401	1,20	4,06	0,36	0,48
SL1344_2402	0,35	5,03	0,60	0,70
SL1344_2403	-0,84	5,99	0,02	0,06
SL1344_2404	0,99	6,60	0,01	0,03
SL1344_2405	1,62	6,39	0,00	0,00
SL1344_2406	2,15	5,73	0,01	0,02
SL1344_2407	2,55	5,90	0,00	0,01
SL1344_2408	0,22	7,34	0,39	0,52
SL1344_2409	-0,46	7,02	0,17	0,28
SL1344_2410	0,03	6,49	0,95	0,97
SL1344_2411	-0,27	5,65	0,54	0,65
SL1344_2412	0,01	6,07	0,97	0,99
SL1344_2413	-0,64	6,88	0,05	0,10
SL1344_2414	-0,58	5,04	0,24	0,35
SL1344_2415	1,00	3,97	0,25	0,37
SL1344_2416	-1,35	4,61	0,06	0,11
SL1344_2417	1,17	4,51	0,08	0,15
SL1344_2418	2,38	3,75	0,02	0,04
SL1344_2419	3,49	4,27	0,00	0,00
SL1344_2420	2,80	3,84	0,01	0,03
SL1344_2421	2,09	4,56	0,00	0,01
SL1344_2422	1,61	4,31	0,09	0,17
SL1344_2423	2,21	4,67	0,00	0,00
SL1344_2424	3,77	3,75	0,00	0,01
SL1344_2425	0,94	4,04	0,42	0,54
SL1344_2426	2,94	3,90	0,05	0,11
SL1344_2431	2,43	3,23	0,13	0,23
SL1344_2435	0,39	8,04	0,12	0,21
SL1344_2436	1,20	5,69	0,01	0,03
SL1344_2437	1,29	7,08	0,00	0,00
SL1344_2439	-1,64	5,68	0,01	0,03
SL1344_2440	-1,02	6,10	0,01	0,03
SL1344_2441	-1,27	5,16	0,03	0,06
SL1344_2442	1,08	4,64	0,12	0,21
SL1344_2443	-0,08	4,43	0,92	0,95
SL1344_2444	-0,98	6,01	0,04	0,09
SL1344_2445	0,07	4,92	0,90	0,93
SL1344_2446	0,60	6,55	0,09	0,16
SL1344_2448	0,04	6,53	0,91	0,94
SL1344_2449	0,00	6,67	1,00	1,00
SL1344_2450	0,25	8,16	0,34	0,46
SL1344_2451	-0,83	9,48	0,00	0,00
SL1344_2452	-0,38	8,96	0,11	0,20
SL1344_2453	0,07	6,71	0,81	0,87
SL1344_2454	-0,48	6,97	0,14	0,24
SL1344_2456	-1,70	6,08	0,00	0,00
SL1344_2457	-0,83	6,18	0,02	0,06
SL1344_2458	-1,32	5,46	0,01	0,03
SL1344_2459	-1,49	7,23	0,00	0,00
SL1344_2460	-0,59	4,99	0,29	0,42
SL1344_2461	-1,27	7,54	0,00	0,00
SL1344_2462	-0,26	8,49	0,24	0,36
SL1344_2463	-0,36	7,70	0,17	0,28
SL1344_2464	-0,98	7,62	0,00	0,00
SL1344_2465	-0,67	6,89	0,03	0,07
SL1344_2466	-1,04	5,21	0,24	0,36
SL1344_2469	-2,78	5,32	0,02	0,05
SL1344_2470	-1,48	3,64	0,13	0,23
SL1344_2471	-0,86	8,86	0,00	0,00
SL1344_2472	-0,54	8,23	0,04	0,08
SL1344_2473	-1,55	6,55	0,00	0,00
SL1344_2474	1,28	6,48	0,00	0,00
SL1344_2475	0,28	7,03	0,39	0,52
SL1344_2477	0,62	6,88	0,06	0,12
SL1344_2478	1,52	4,36	0,17	0,27
SL1344_2479	1,60	4,78	0,07	0,14
SL1344_2481	0,82	8,40	0,00	0,00
SL1344_2482	0,24	9,36	0,29	0,41
SL1344_2483	0,11	8,29	0,65	0,74
SL1344_2484	-0,20	9,13	0,36	0,49
SL1344_2485	0,26	8,23	0,25	0,37
SL1344_2486	-0,66	8,15	0,01	0,02
SL1344_2487	-0,52	7,29	0,09	0,17
SL1344_2488	-0,56	6,87	0,06	0,13
SL1344_2489	-4,96	3,60	0,03	0,07
SL1344_2490	0,06	3,72	0,95	0,97
SL1344_2492	0,40	4,88	0,63	0,73
SL1344_2493	-0,03	6,28	0,94	0,96
SL1344_2494	-0,22	8,06	0,36	0,48
SL1344_2495	0,79	6,35	0,02	0,06
SL1344_2496	-0,56	4,36	0,59	0,69
SL1344_2497	0,02	6,27	0,96	0,98
SL1344_2498	0,36	7,92	0,14	0,23
SL1344_2500	0,32	7,85	0,21	0,32
SL1344_2501	-0,16	8,98	0,46	0,58
SL1344_2502	-0,60	7,72	0,03	0,07
SL1344_2503	0,16	9,07	0,49	0,61
SL1344_2504	0,22	8,79	0,33	0,45
SL1344_2505	0,35	10,53	0,09	0,17
SL1344_2506	0,41	9,65	0,05	0,10
SL1344_2507	-1,09	8,12	0,00	0,00
SL1344_2508	-3,12	9,06	0,00	0,00
SL1344_2509	-0,42	4,43	0,59	0,70
SL1344_2511	1,00	3,66	0,32	0,44
SL1344_2512	1,09	4,48	0,18	0,28
SL1344_2513	-0,16	5,43	0,78	0,85
SL1344_2514	0,39	4,89	0,51	0,63
SL1344_2515	3,53	5,20	0,00	0,00
SL1344_2516	-1,23	6,55	0,00	0,01
SL1344_2517	-0,51	9,04	0,02	0,06
SL1344_2518	0,16	4,94	0,82	0,88
SL1344_2519	-1,20	7,93	0,00	0,00
SL1344_2520	0,00	6,00	1,00	1,00
SL1344_2521	1,41	7,01	0,00	0,00
SL1344_2522	1,14	4,62	0,08	0,15
SL1344_2523	-0,43	6,63	0,20	0,31
SL1344_2524	-0,21	7,07	0,49	0,61
SL1344_2525	-1,53	5,94	0,00	0,00
SL1344_2526	-0,83	6,63	0,02	0,05
SL1344_2527	-0,07	8,77	0,76	0,83
SL1344_2529	-1,00	6,51	0,02	0,04
SL1344_2530	1,37	6,67	0,00	0,00
SL1344_2531	1,56	6,88	0,00	0,00
SL1344_2532	1,06	6,23	0,01	0,02
SL1344_2533	2,11	5,10	0,00	0,00
SL1344_2534	-0,95	4,62	0,16	0,27
SL1344_2535	-0,10	5,65	0,86	0,91
SL1344_2536	-0,97	4,74	0,54	0,65
SL1344_2537	1,25	3,13	0,32	0,44
SL1344_2539	0,17	5,62	0,68	0,77
SL1344_2540	0,36	6,45	0,27	0,39
SL1344_2541	-1,51	6,98	0,00	0,00
SL1344_2542	-1,02	7,97	0,00	0,00
SL1344_2543	-1,60	7,30	0,00	0,00
SL1344_2544	0,42	8,33	0,06	0,12
SL1344_2545	0,22	8,87	0,31	0,43
SL1344_2546	4,12	6,91	0,00	0,00
SL1344_2547	6,07	8,74	0,00	0,00
SL1344_2552	-0,10	3,79	0,93	0,95
SL1344_2553	0,06	4,79	0,93	0,95
SL1344_2554	-1,39	3,31	0,35	0,48
SL1344_2555	-1,83	4,03	0,09	0,17
SL1344_2556	0,66	4,66	0,41	0,53
SL1344_2557	0,73	3,96	0,51	0,62
SL1344_2558	0,48	5,58	0,42	0,55
SL1344_2561	1,22	4,65	0,13	0,22
SL1344_2562	0,11	3,77	0,89	0,93
SL1344_2563	-1,17	7,67	0,00	0,00
SL1344_2564	2,41	3,78	0,04	0,08
SL1344_2565	-0,43	3,47	0,74	0,81
SL1344_2566	-0,67	3,47	0,61	0,71
SL1344_2567	-0,27	4,34	0,73	0,81
SL1344_2568	1,32	2,86	0,39	0,51
SL1344_2569	2,03	4,30	0,01	0,02
SL1344_2570	-1,67	4,95	0,05	0,10
SL1344_2572	0,43	4,82	0,51	0,62
SL1344_2574	0,75	4,84	0,29	0,41
SL1344_2575	-1,89	3,33	0,19	0,29
SL1344_2576	1,17	3,27	0,30	0,43
SL1344_2577	-2,35	4,63	0,00	0,00
SL1344_tRNA0044	1,74	5,62	0,00	0,00
SL1344_2578	-2,07	5,08	0,04	0,08
SL1344_2579	1,67	4,60	0,24	0,36
SL1344_2581	1,11	4,17	0,49	0,60
SL1344_2582	-2,03	7,32	0,01	0,04
SL1344_2587	0,09	3,90	0,93	0,95
SL1344_2589	-0,81	3,32	0,63	0,72
SL1344_2590	-4,32	3,32	0,09	0,17
SL1344_2591	-0,61	4,50	0,51	0,62
SL1344_2593	-2,11	7,34	0,00	0,00
SL1344_2594	-1,50	8,71	0,00	0,00
SL1344_2597	-0,78	4,40	0,32	0,44
SL1344_2600	0,75	6,51	0,13	0,22
SL1344_2601	0,81	6,68	0,05	0,10
SL1344_2602	1,19	8,53	0,00	0,00
SL1344_2603	1,60	9,74	0,00	0,00
SL1344_2604	2,27	9,83	0,00	0,00
SL1344_2605	0,11	5,62	0,79	0,86
SL1344_2606	-0,93	6,40	0,01	0,02
SL1344_2607	-1,46	7,26	0,00	0,00
SL1344_2608	-1,05	5,75	0,03	0,08
SL1344_2609	-0,16	3,50	0,88	0,92
SL1344_2610	-2,18	7,82	0,02	0,06
SL1344_2611	-1,12	6,47	0,00	0,01
SL1344_2612	-1,55	6,26	0,00	0,00
SL1344_2613	-0,75	6,54	0,06	0,11
SL1344_2614	-0,40	4,94	0,48	0,59
SL1344_2615	1,02	7,34	0,00	0,00
SL1344_2616	0,13	8,21	0,56	0,67
SL1344_2617	1,37	4,07	0,05	0,11
SL1344_2618	-0,30	5,04	0,65	0,74
SL1344_2619	4,49	4,04	0,00	0,00
SL1344_rRNA0004	4,56	3,51	0,03	0,06
SL1344_rRNA0005	1,62	10,12	0,02	0,04
SL1344_tRNA0045	-0,66	4,98	0,40	0,52
SL1344_rRNA0006	1,74	8,03	0,10	0,19
SL1344_2620	1,28	11,73	0,04	0,08
SL1344_2621	2,45	9,33	0,00	0,00
SL1344_2622	2,97	9,92	0,00	0,00
SL1344_2623	-0,40	8,45	0,07	0,14
SL1344_2624	0,09	10,63	0,67	0,76
SL1344_2625	0,36	7,54	0,18	0,28
SL1344_2626	1,28	5,30	0,01	0,02
SL1344_2627	0,25	7,56	0,34	0,46
SL1344_2628	0,15	7,77	0,61	0,71
SL1344_2629	-1,19	5,96	0,01	0,02
SL1344_2630	-0,82	5,95	0,13	0,23
SL1344_2631	0,09	7,64	0,73	0,80
SL1344_2632	-0,56	6,78	0,11	0,20
SL1344_2633	-0,84	7,40	0,00	0,01
SL1344_2641	2,02	4,47	0,02	0,05
SL1344_2642	3,41	4,68	0,00	0,00
SL1344_2643	1,63	5,75	0,00	0,00
SL1344_2644	0,64	5,35	0,22	0,34
SL1344_2646	-0,68	9,77	0,00	0,01
SL1344_2647	-0,79	10,46	0,00	0,01
SL1344_2648	-0,68	10,14	0,01	0,02
SL1344_2650	-0,75	8,88	0,00	0,00
SL1344_2651	-1,25	6,68	0,00	0,00
SL1344_2652	-0,55	7,02	0,07	0,13
SL1344_2653	-0,87	5,32	0,07	0,13
SL1344_2654	-0,69	7,87	0,01	0,03
SL1344_2655	0,50	5,77	0,20	0,31
SL1344_2656	0,57	8,44	0,05	0,10
SL1344_2657	-0,75	7,80	0,01	0,02
SL1344_2659	-0,95	7,11	0,00	0,01
SL1344_2660	-1,30	7,80	0,00	0,00
SL1344_2661	0,27	6,90	0,50	0,61
SL1344_2662	-1,45	3,38	0,34	0,46
SL1344_2663	-2,47	4,78	0,18	0,28
SL1344_2664	-5,70	3,55	0,01	0,02
SL1344_2666	-1,24	3,94	0,42	0,54
SL1344_2668	0,99	4,71	0,25	0,36
SL1344_2670	-3,99	3,60	0,11	0,19
SL1344_2671	-4,81	3,92	0,03	0,08
SL1344_2672	-0,23	4,43	0,86	0,91
SL1344_2674	-2,84	8,50	0,01	0,02
SL1344_2676	0,94	4,45	0,22	0,34
SL1344_2678	-2,77	3,84	0,31	0,43
SL1344_2682	-0,33	3,71	0,85	0,90
SL1344_2684	-2,80	3,35	0,32	0,44
SL1344_2691	1,96	4,21	0,26	0,38
SL1344_2692	0,05	4,04	1,00	1,00
SL1344_2695	0,17	7,36	0,61	0,71
SL1344_2696	0,36	7,45	0,33	0,45
SL1344_2697	-0,80	7,38	0,02	0,04
SL1344_2698	-0,56	7,83	0,08	0,15
SL1344_2701	-0,56	4,44	0,58	0,69
SL1344_2702	1,70	3,36	0,27	0,39
SL1344_2708	-0,90	4,83	0,15	0,25
SL1344_2709	-0,52	4,69	0,38	0,51
SL1344_2710	0,30	4,48	0,69	0,78
SL1344_2712	0,24	5,52	0,73	0,80
SL1344_2713	-1,45	6,08	0,00	0,00
SL1344_2715	-0,56	5,24	0,21	0,32
SL1344_2718	1,47	3,62	0,18	0,29
SL1344_2719	2,06	10,08	0,01	0,03
