locus tag	logFC	logCPM	PValue	FDR
SL1344_2719	0,11	10,08	0,88	0,93
SL1344_2722	-2,12	4,41	0,14	0,25
SL1344_2723	3,40	5,68	0,00	0,00
SL1344_2725	5,02	4,20	0,00	0,00
SL1344_2726	-0,78	6,52	0,03	0,08
SL1344_2727	-1,18	6,21	0,00	0,02
SL1344_2729	-4,96	3,58	0,09	0,18
SL1344_2730	-1,46	7,95	0,00	0,00
SL1344_2731	-1,38	6,82	0,00	0,00
SL1344_2734	0,73	4,05	0,71	0,81
SL1344_2735	3,05	3,80	0,05	0,12
SL1344_2736	3,75	3,98	0,13	0,25
SL1344_2737	3,38	4,23	0,15	0,27
SL1344_2738	-2,62	4,03	0,05	0,12
SL1344_2739	0,23	3,51	0,90	0,94
SL1344_2742	0,68	3,50	0,73	0,82
SL1344_2743	-2,03	4,27	0,55	0,68
SL1344_2744	-2,74	3,47	0,40	0,55
SL1344_2745	-0,76	4,10	0,54	0,68
SL1344_2746	0,15	4,84	0,78	0,86
SL1344_2747	-0,08	5,21	0,88	0,93
SL1344_2747A	2,25	3,90	0,01	0,04
SL1344_2751	-0,60	5,42	0,27	0,41
SL1344_2752	-0,29	7,36	0,36	0,51
SL1344_2755	-0,49	3,36	0,65	0,77
SL1344_2756	-1,58	5,90	0,00	0,00
SL1344_2757	1,54	4,47	0,09	0,18
SL1344_2758	1,37	6,61	0,00	0,00
SL1344_2759	1,18	6,72	0,00	0,01
SL1344_2760	1,19	4,52	0,10	0,20
SL1344_2761	1,24	4,30	0,11	0,21
SL1344_2762	3,14	8,82	0,00	0,00
SL1344_2763	6,70	12,30	0,00	0,00
SL1344_2764	6,10	10,68	0,00	0,00
SL1344_2765	4,52	9,47	0,00	0,00
SL1344_2767	1,88	6,09	0,00	0,00
SL1344_2768	0,93	5,65	0,12	0,23
SL1344_2769	0,85	5,84	0,07	0,16
SL1344_2770	-0,56	4,62	0,48	0,62
SL1344_2771	-1,20	3,68	0,45	0,59
SL1344_2772	0,53	5,41	0,45	0,59
SL1344_2773	4,77	7,86	0,00	0,00
SL1344_2774	2,94	7,93	0,00	0,00
SL1344_2775	1,76	8,05	0,00	0,00
SL1344_2776	1,27	7,76	0,00	0,00
SL1344_2777	2,10	7,33	0,00	0,00
SL1344_2778	2,23	5,46	0,00	0,00
SL1344_2779	-0,50	6,61	0,19	0,32
SL1344_2782	-1,00	7,23	0,26	0,41
SL1344_2783	0,38	7,84	0,19	0,32
SL1344_2784	0,92	5,49	0,08	0,18
SL1344_2785	-7,63	5,50	0,00	0,00
SL1344_2786	-0,30	5,89	0,52	0,65
SL1344_2787	-0,02	5,18	0,98	0,99
SL1344_2791	3,02	5,76	0,00	0,00
SL1344_2792	2,78	6,85	0,00	0,00
SL1344_2793	1,38	6,53	0,00	0,01
SL1344_2794	-3,36	8,79	0,00	0,00
SL1344_2795	-3,67	7,55	0,00	0,00
SL1344_2796	-2,56	7,30	0,00	0,00
SL1344_2797	-2,33	5,03	0,00	0,01
SL1344_2798	-0,78	6,54	0,05	0,11
SL1344_2799	-2,58	6,67	0,00	0,00
SL1344_2800	-0,80	6,51	0,16	0,28
SL1344_2801	1,07	4,64	0,13	0,24
SL1344_2802	-0,07	6,73	0,86	0,92
SL1344_2803	-0,73	8,12	0,01	0,03
SL1344_2804	-1,19	6,87	0,00	0,01
SL1344_2805	-1,02	7,87	0,00	0,00
SL1344_tRNA0046	-2,27	6,93	0,00	0,00
SL1344_tRNA0047	-1,70	6,16	0,00	0,00
SL1344_tRNA0048	-2,12	6,84	0,00	0,00
SL1344_tRNA0049	-2,14	7,32	0,00	0,00
SL1344_tRNA0050	-0,45	11,92	0,54	0,67
SL1344_2807	-1,02	9,21	0,00	0,00
SL1344_2808	-0,07	6,88	0,93	0,96
SL1344_2809	0,13	10,93	0,56	0,69
SL1344_2810	0,19	6,15	0,62	0,75
SL1344_2811	-0,61	5,94	0,15	0,28
SL1344_2813	-4,71	3,63	0,08	0,17
SL1344_2815	-0,67	4,69	0,30	0,45
SL1344_2816	0,36	3,83	0,68	0,79
SL1344_2817	0,83	5,52	0,17	0,30
SL1344_2818	0,93	5,38	0,11	0,21
SL1344_2819	-0,39	6,21	0,59	0,72
SL1344_2820	-2,88	3,55	0,40	0,55
SL1344_2821	-1,59	3,56	0,31	0,46
SL1344_2822	0,51	5,45	0,46	0,60
SL1344_2823	5,25	3,57	0,01	0,02
SL1344_2824	1,20	4,41	0,17	0,30
SL1344_2825	2,23	3,97	0,02	0,05
SL1344_2826	0,99	3,66	0,37	0,52
SL1344_2827	1,33	3,68	0,27	0,42
SL1344_2828	1,17	3,47	0,29	0,44
SL1344_2829	2,20	4,61	0,00	0,02
SL1344_2831	0,25	4,36	0,89	0,94
SL1344_2833	-1,90	3,76	0,57	0,70
SL1344_2834	4,59	6,85	0,00	0,00
SL1344_2835	3,50	6,96	0,00	0,00
SL1344_2837	3,07	6,63	0,00	0,00
SL1344_2838	3,07	6,75	0,00	0,00
SL1344_2839	1,53	6,07	0,00	0,00
SL1344_2840	2,95	4,01	0,08	0,16
SL1344_2841	1,42	9,18	0,00	0,00
SL1344_2842	1,91	8,83	0,00	0,00
SL1344_2843	2,72	8,05	0,00	0,00
SL1344_2844	2,39	7,44	0,00	0,00
SL1344_2845	-0,10	8,55	0,64	0,76
SL1344_2846	-1,61	8,38	0,00	0,00
SL1344_2847	-1,34	8,30	0,00	0,00
SL1344_2848	0,30	8,35	0,24	0,38
SL1344_2849	0,31	9,06	0,27	0,42
SL1344_2850	-2,19	8,59	0,00	0,00
SL1344_2851	-2,35	9,46	0,00	0,00
SL1344_2852	-2,43	8,94	0,00	0,00
SL1344_2854	-2,72	9,47	0,00	0,00
SL1344_2855	-1,10	9,38	0,00	0,00
SL1344_2856	-3,09	7,35	0,00	0,00
SL1344_2857	-3,58	6,02	0,00	0,00
SL1344_2858	0,37	9,03	0,20	0,34
SL1344_2859	1,23	7,57	0,00	0,00
SL1344_2861	0,21	7,64	0,47	0,61
SL1344_2862	0,79	7,08	0,02	0,05
SL1344_2863	0,34	9,44	0,31	0,46
SL1344_2864	0,53	8,66	0,16	0,28
SL1344_2865	0,80	7,86	0,01	0,02
SL1344_2866	-2,54	6,22	0,00	0,00
SL1344_2867	-2,09	5,74	0,00	0,00
SL1344_2869	-2,47	6,30	0,00	0,00
SL1344_2870	-2,23	7,10	0,00	0,00
SL1344_2871	-2,33	7,19	0,00	0,00
SL1344_2872	-4,12	6,43	0,00	0,00
SL1344_2873	-2,65	7,53	0,00	0,00
SL1344_2874	-2,16	6,71	0,00	0,00
SL1344_2875	-2,78	8,25	0,00	0,00
SL1344_2876	-2,78	7,22	0,00	0,00
SL1344_2877	-3,07	8,10	0,00	0,00
SL1344_2878	-3,02	7,66	0,00	0,00
SL1344_2879	-1,52	7,42	0,00	0,00
SL1344_2880	-0,97	6,97	0,00	0,01
SL1344_2881	-0,12	5,52	0,78	0,86
SL1344_2882	3,14	5,17	0,00	0,00
SL1344_2885	1,61	8,26	0,00	0,00
SL1344_2886	-0,01	6,74	0,98	0,99
SL1344_2888	0,05	6,95	0,87	0,93
SL1344_2890	-5,25	4,09	0,03	0,08
SL1344_2892	-0,76	4,96	0,33	0,48
SL1344_2897	1,29	3,33	0,32	0,47
SL1344_2898	-0,56	5,39	0,36	0,52
SL1344_2899	-1,07	4,63	0,13	0,25
SL1344_2900	4,38	3,65	0,01	0,03
SL1344_2901	1,02	4,14	0,33	0,48
SL1344_2903	0,46	11,83	0,02	0,06
SL1344_2904	0,44	11,10	0,07	0,15
SL1344_2905	-0,43	7,10	0,18	0,31
SL1344_2906	-0,50	7,25	0,09	0,19
SL1344_2907	-0,13	7,29	0,66	0,77
SL1344_2908	-0,28	5,71	0,53	0,66
SL1344_2909	-1,05	6,22	0,01	0,03
SL1344_2910	-0,77	6,98	0,03	0,08
SL1344_2911	2,53	5,33	0,00	0,00
SL1344_2912	2,57	6,17	0,00	0,00
SL1344_2913	1,95	7,26	0,00	0,00
SL1344_2914	3,82	6,62	0,00	0,00
SL1344_2915	-3,47	5,98	0,00	0,00
SL1344_2917	-0,03	4,92	0,96	0,98
SL1344_2918	1,66	3,93	0,05	0,13
SL1344_2919	-1,85	3,90	0,18	0,31
SL1344_2920	-0,02	4,60	0,98	0,99
SL1344_2921	1,13	4,16	0,20	0,33
SL1344_2922	2,20	4,46	0,01	0,03
SL1344_2923	0,45	4,79	0,59	0,72
SL1344_2924	-1,16	5,56	0,02	0,05
SL1344_2925	2,17	5,16	0,00	0,01
SL1344_2926	2,49	7,46	0,00	0,00
SL1344_2927	2,99	6,09	0,00	0,00
SL1344_2928	-0,97	4,67	0,16	0,28
SL1344_2929	1,13	5,50	0,03	0,08
SL1344_2930	-1,45	7,22	0,00	0,00
SL1344_2931	-0,15	11,05	0,45	0,60
SL1344_2932	-0,73	10,38	0,00	0,00
SL1344_2933	0,47	7,07	0,21	0,35
SL1344_2937	1,83	9,86	0,00	0,00
SL1344_2938	2,45	8,68	0,00	0,00
SL1344_2939	-0,02	6,92	0,94	0,97
SL1344_2940	0,02	5,30	0,98	0,99
SL1344_2941	-0,41	5,24	0,48	0,62
SL1344_2942	0,54	5,34	0,29	0,44
SL1344_2943	2,27	3,91	0,02	0,06
SL1344_2944	-0,45	6,36	0,26	0,41
SL1344_2945	-1,93	5,60	0,00	0,01
SL1344_2946	-1,19	4,28	0,12	0,24
SL1344_2947	-1,33	6,72	0,00	0,00
SL1344_2948	-0,64	6,01	0,11	0,21
SL1344_2949	0,30	8,54	0,21	0,35
SL1344_2950	-0,32	6,39	0,46	0,60
SL1344_2951	0,49	6,48	0,20	0,34
SL1344_2952	-1,89	4,99	0,01	0,04
SL1344_2953	-2,16	3,88	0,11	0,22
SL1344_2955	2,98	3,31	0,00	0,02
SL1344_2956	1,20	4,58	0,08	0,17
SL1344_2957	1,74	4,13	0,06	0,13
SL1344_2958	2,16	2,88	0,07	0,15
SL1344_2959	0,45	4,84	0,51	0,65
SL1344_2960	0,19	7,52	0,51	0,64
SL1344_2961	0,34	6,69	0,32	0,47
SL1344_2962	-0,36	6,92	0,30	0,45
SL1344_2964	-0,30	6,39	0,46	0,60
SL1344_2965	0,66	4,57	0,40	0,55
SL1344_2966	-1,05	3,82	0,32	0,47
SL1344_2967	-1,23	6,65	0,00	0,02
SL1344_2968	-1,37	7,11	0,00	0,00
SL1344_tRNA0051	-2,11	8,72	0,00	0,01
SL1344_tRNA0052	-1,18	10,02	0,12	0,23
SL1344_2969	-0,45	7,69	0,12	0,23
SL1344_2970	-0,04	7,52	0,90	0,94
SL1344_2971	-0,18	5,94	0,70	0,80
SL1344_2972	-0,23	7,65	0,40	0,55
SL1344_2973	0,03	7,33	0,92	0,95
SL1344_2974	0,85	7,24	0,01	0,02
SL1344_2975	-2,07	3,50	0,14	0,26
SL1344_2977	-3,87	3,25	0,21	0,35
SL1344_2979	-1,22	6,22	0,00	0,01
SL1344_2980	-1,18	6,72	0,00	0,01
SL1344_2981	-0,79	8,39	0,00	0,00
SL1344_2982	-1,16	7,30	0,00	0,00
SL1344_2983	-1,34	6,04	0,01	0,03
SL1344_2984	-2,05	7,17	0,00	0,00
SL1344_2986	-0,40	6,18	0,32	0,47
SL1344_2987	-1,69	6,00	0,00	0,01
SL1344_2988	-0,35	6,73	0,34	0,49
SL1344_2989	0,74	6,42	0,08	0,17
SL1344_2990	0,72	5,96	0,17	0,30
SL1344_2991	-0,65	7,92	0,02	0,05
SL1344_2992	0,05	4,36	0,95	0,98
SL1344_2993	-0,46	5,64	0,31	0,46
SL1344_2994	0,46	4,76	0,60	0,72
SL1344_2995	-5,13	4,36	0,04	0,10
SL1344_2996	-4,79	3,61	0,09	0,19
SL1344_2997	2,55	7,36	0,00	0,00
SL1344_2998	-0,83	5,19	0,23	0,36
SL1344_2999	-1,25	4,29	0,15	0,27
SL1344_3000	-3,33	5,37	0,00	0,00
SL1344_3002	-5,06	5,28	0,06	0,13
SL1344_3003	1,28	4,59	0,08	0,18
SL1344_3004	-0,22	3,72	0,90	0,94
SL1344_3005	-0,40	4,56	0,64	0,75
SL1344_3006	-0,85	3,41	0,61	0,74
SL1344_3007	-4,00	3,64	0,19	0,32
SL1344_3009	0,27	6,13	0,60	0,72
SL1344_3010	2,16	4,15	0,15	0,27
SL1344_3011	0,50	7,68	0,11	0,22
SL1344_3013	5,77	8,61	0,00	0,00
SL1344_tRNA0053	0,00	11,95	1,00	1,00
SL1344_3014	-1,78	6,56	0,00	0,00
SL1344_3015	-0,37	6,37	0,37	0,52
SL1344_3016	-0,24	9,17	0,29	0,44
SL1344_3017	-0,64	8,74	0,01	0,02
SL1344_3018	-0,13	7,90	0,65	0,77
SL1344_3019	-0,30	6,85	0,42	0,57
SL1344_3020	-1,01	6,77	0,01	0,04
SL1344_3021	-0,73	6,09	0,08	0,17
SL1344_3022	-0,73	6,86	0,04	0,10
SL1344_3024	0,26	6,70	0,46	0,60
SL1344_3025	-1,61	7,90	0,00	0,00
SL1344_3026	-0,51	4,56	0,46	0,60
SL1344_3027	0,57	6,83	0,11	0,21
SL1344_3028	0,74	3,66	0,70	0,80
SL1344_3029	0,92	8,49	0,00	0,00
SL1344_3030	0,35	7,74	0,18	0,30
SL1344_3031	0,49	7,40	0,08	0,17
SL1344_3032	-0,70	7,07	0,05	0,13
SL1344_3033	-0,36	7,59	0,21	0,35
SL1344_3034	-0,57	7,65	0,06	0,14
SL1344_3035	-0,87	6,78	0,02	0,07
SL1344_3036	0,59	9,97	0,19	0,32
SL1344_3037	-0,67	5,21	0,42	0,57
SL1344_3038	-0,36	8,15	0,15	0,28
SL1344_3039	-0,12	7,40	0,72	0,81
SL1344_3040	0,46	5,29	0,41	0,56
SL1344_3041	-0,44	7,20	0,18	0,31
SL1344_3042	0,92	3,69	0,40	0,55
SL1344_3043	-0,61	6,25	0,13	0,25
SL1344_3044	-0,54	9,94	0,02	0,06
SL1344_3045	-0,60	9,73	0,01	0,02
SL1344_3046	-0,37	8,45	0,14	0,26
SL1344_3047	3,26	3,33	0,00	0,01
SL1344_3049	-1,54	3,30	0,32	0,47
SL1344_3050	1,29	4,38	0,12	0,24
SL1344_3051	-1,44	3,53	0,34	0,49
SL1344_3052	-0,91	8,34	0,00	0,00
SL1344_3053	-0,05	7,05	0,88	0,93
SL1344_3054	-0,36	7,07	0,24	0,38
SL1344_3055	0,08	4,93	0,90	0,94
SL1344_3056	-3,28	3,62	0,33	0,48
SL1344_3057	-6,10	4,38	0,01	0,02
SL1344_3058	0,38	4,30	0,70	0,80
SL1344_3059	-0,19	4,72	0,91	0,95
SL1344_3060	-0,67	7,08	0,04	0,10
SL1344_3061	0,75	4,00	0,61	0,73
SL1344_3062	-0,58	8,48	0,03	0,08
SL1344_3065	-1,46	8,65	0,00	0,00
SL1344_3066	1,42	6,92	0,00	0,00
SL1344_3067	-0,61	4,76	0,50	0,64
SL1344_3068	-1,19	4,77	0,13	0,25
SL1344_3069	-0,42	6,41	0,27	0,42
SL1344_3070	-1,12	6,34	0,02	0,05
SL1344_3071	-0,78	6,38	0,04	0,10
SL1344_3072	-0,96	5,81	0,05	0,12
SL1344_3073	-0,96	4,01	0,53	0,66
SL1344_3074	1,31	3,69	0,17	0,30
SL1344_3075	-0,77	6,50	0,05	0,12
SL1344_3076	-0,75	6,60	0,07	0,16
SL1344_3078	-0,81	6,20	0,07	0,15
SL1344_3079	-1,03	6,47	0,01	0,03
SL1344_3080	1,78	4,68	0,04	0,10
SL1344_3081	0,12	5,74	0,82	0,89
SL1344_3082	1,40	8,33	0,00	0,00
SL1344_3083	0,58	7,59	0,04	0,09
SL1344_3084	0,04	7,49	0,88	0,93
SL1344_3085	-0,96	6,54	0,01	0,03
SL1344_3087	-0,53	5,44	0,33	0,48
SL1344_3088	1,67	4,91	0,00	0,01
SL1344_3089	0,63	5,81	0,25	0,40
SL1344_3090	-2,19	3,80	0,10	0,20
SL1344_tRNA0054	-1,55	6,69	0,00	0,00
SL1344_3091	1,78	3,25	0,08	0,17
SL1344_3092	1,04	5,04	0,07	0,15
SL1344_3093	0,53	3,68	0,58	0,71
SL1344_3094	-0,32	4,01	0,75	0,84
SL1344_3095	-1,94	4,81	0,02	0,06
SL1344_3096	-0,23	5,66	0,68	0,79
SL1344_3097	0,28	3,79	0,81	0,89
SL1344_3098	1,84	3,66	0,09	0,18
SL1344_3099	1,08	4,64	0,14	0,26
SL1344_3100	-1,27	5,64	0,12	0,23
SL1344_3101	0,29	4,72	0,68	0,79
SL1344_3102	1,59	5,78	0,00	0,01
SL1344_3103	-0,79	4,77	0,37	0,52
SL1344_3104	1,10	4,01	0,45	0,59
SL1344_3105	1,71	4,70	0,05	0,12
SL1344_3106	5,82	9,20	0,00	0,00
SL1344_3107	7,84	9,06	0,00	0,00
SL1344_3108	2,71	5,11	0,00	0,00
SL1344_3109	2,54	7,16	0,00	0,00
SL1344_3110	0,80	5,83	0,19	0,32
SL1344_3111	0,89	6,57	0,02	0,05
SL1344_3112	-4,86	8,55	0,00	0,00
SL1344_3113	-0,77	6,45	0,06	0,13
SL1344_3114	0,14	5,81	0,75	0,84
SL1344_3115	1,64	5,03	0,05	0,11
SL1344_3116	4,13	5,26	0,00	0,00
SL1344_3118	-0,21	4,47	0,82	0,89
SL1344_3119	-0,45	5,03	0,61	0,73
SL1344_3120	-0,78	5,26	0,27	0,41
SL1344_3121	-0,45	6,84	0,22	0,36
SL1344_3122	-0,02	5,27	0,98	0,99
SL1344_3123	0,89	5,70	0,15	0,27
SL1344_3124	0,53	5,99	0,34	0,49
SL1344_3126	-1,71	6,16	0,00	0,01
SL1344_3127	-0,97	6,27	0,04	0,10
SL1344_3128	-2,59	6,82	0,00	0,00
SL1344_3129	-2,23	5,07	0,00	0,00
SL1344_3130	-2,54	4,77	0,00	0,00
SL1344_3131	-1,87	5,94	0,00	0,00
SL1344_3132	-0,71	8,41	0,03	0,08
SL1344_3133	-1,41	9,45	0,00	0,00
SL1344_3135	-0,81	5,61	0,11	0,22
SL1344_3136	1,22	6,87	0,00	0,00
SL1344_3137	-1,15	5,83	0,10	0,20
SL1344_3138	-0,96	4,58	0,20	0,33
SL1344_3139	1,26	5,82	0,00	0,01
SL1344_3140	0,12	4,01	0,91	0,95
SL1344_3141	0,28	5,57	0,64	0,76
SL1344_3142	-0,76	7,08	0,03	0,07
SL1344_3143	-0,52	4,02	0,63	0,75
SL1344_3145	1,45	4,13	0,17	0,29
SL1344_3146	-0,83	6,82	0,02	0,07
SL1344_3147	-0,52	6,44	0,14	0,26
SL1344_3148	-0,41	8,22	0,11	0,22
SL1344_3149	-1,44	6,02	0,00	0,01
SL1344_3150	-0,92	6,38	0,01	0,04
SL1344_3151	-1,39	4,74	0,13	0,24
SL1344_3152	0,98	4,91	0,13	0,24
SL1344_3153	0,31	4,74	0,66	0,77
SL1344_3154	-0,35	5,18	0,49	0,63
SL1344_3155	-0,65	8,28	0,01	0,03
SL1344_3156	-0,14	7,31	0,64	0,76
SL1344_3157	0,04	7,66	0,89	0,94
SL1344_3158	-0,68	5,89	0,11	0,22
SL1344_3159	-0,55	5,22	0,32	0,47
SL1344_3160	0,11	8,18	0,66	0,77
SL1344_3161	-1,09	8,15	0,00	0,00
SL1344_3162	-0,64	8,22	0,01	0,03
SL1344_3163	-1,79	6,77	0,00	0,00
SL1344_3164	-0,26	5,85	0,55	0,68
SL1344_3165	1,38	4,37	0,22	0,35
SL1344_3166	-3,21	3,71	0,33	0,49
SL1344_3167	-1,54	5,25	0,10	0,20
SL1344_3168	0,20	8,59	0,37	0,52
SL1344_3171	0,12	3,48	0,93	0,96
SL1344_3172	0,40	5,64	0,46	0,60
SL1344_3173	-0,06	7,49	0,82	0,89
SL1344_3174	0,10	7,56	0,72	0,82
SL1344_3175	0,19	6,42	0,58	0,71
SL1344_3176	0,55	8,04	0,06	0,13
SL1344_3177	0,14	7,52	0,65	0,77
SL1344_3178	0,67	7,17	0,04	0,09
SL1344_3179	1,24	6,11	0,00	0,01
SL1344_3180	-0,38	6,96	0,23	0,37
SL1344_3182	-0,50	6,26	0,22	0,36
SL1344_3184	-0,21	9,93	0,33	0,48
SL1344_3185	-0,22	10,13	0,31	0,46
SL1344_3186	-0,06	6,90	0,88	0,93
SL1344_tRNA0055	-6,28	4,43	0,01	0,04
SL1344_3187	-2,22	7,40	0,00	0,00
SL1344_3188	-2,55	7,21	0,00	0,00
SL1344_3189	-4,80	8,23	0,00	0,00
SL1344_3190	-0,57	5,15	0,37	0,52
SL1344_3191	4,67	8,71	0,00	0,00
SL1344_3192	3,43	6,87	0,00	0,00
SL1344_3193	-2,61	7,08	0,00	0,00
SL1344_3194	-1,29	4,54	0,18	0,31
SL1344_3195	0,24	4,33	0,73	0,83
SL1344_3196	2,35	5,79	0,00	0,00
SL1344_3197	0,04	9,64	0,92	0,96
SL1344_3198	-1,86	7,86	0,00	0,00
SL1344_3199	-0,21	8,15	0,44	0,59
SL1344_3200	-1,64	5,32	0,03	0,07
SL1344_3201	-0,37	8,47	0,12	0,22
SL1344_3202	-0,66	7,82	0,01	0,04
SL1344_3205	0,31	6,07	0,47	0,61
SL1344_3206	0,19	5,74	0,67	0,78
SL1344_3207	-1,01	6,41	0,01	0,04
SL1344_3208	1,15	3,96	0,17	0,30
SL1344_3210	1,26	5,59	0,03	0,07
SL1344_3211	-0,05	4,29	0,95	0,97
SL1344_3212	-1,20	5,19	0,29	0,44
SL1344_3213	-0,01	5,23	0,99	0,99
SL1344_3214	1,14	4,06	0,45	0,59
SL1344_3215	-0,99	4,85	0,33	0,48
SL1344_3216	-1,14	4,87	0,46	0,61
SL1344_3217	0,87	3,34	0,59	0,72
SL1344_3220	-0,81	4,35	0,42	0,57
SL1344_3221	-1,45	4,43	0,12	0,23
SL1344_3222	-0,34	3,36	0,84	0,91
SL1344_3223	1,35	3,70	0,32	0,48
SL1344_3224	0,98	5,08	0,10	0,21
SL1344_3225	-0,34	5,47	0,52	0,65
SL1344_3226	0,00	3,28	1,00	1,00
SL1344_3228	0,91	3,83	0,42	0,57
SL1344_3229	1,65	3,38	0,45	0,60
SL1344_3230	3,73	3,40	0,00	0,01
SL1344_3233	0,82	3,61	0,44	0,58
SL1344_3235	0,59	5,35	0,26	0,41
SL1344_3236	-1,45	5,55	0,01	0,03
SL1344_3237	-0,91	6,66	0,01	0,04
SL1344_3238	-0,38	6,09	0,30	0,46
SL1344_3239	1,36	7,43	0,00	0,00
SL1344_3240	2,19	7,32	0,00	0,00
SL1344_3241	-0,72	4,87	0,35	0,50
SL1344_3242	-0,16	4,54	0,84	0,91
SL1344_3243	-1,72	5,23	0,09	0,18
SL1344_3244	-6,31	3,88	0,01	0,02
SL1344_3245	0,24	6,08	0,57	0,70
SL1344_3248	3,04	3,58	0,07	0,16
SL1344_3249	-0,43	4,57	0,59	0,71
SL1344_3250	0,80	3,53	0,70	0,80
SL1344_3252	-0,32	6,62	0,38	0,53
SL1344_3253	-2,31	11,07	0,00	0,00
SL1344_3254	-0,97	11,84	0,00	0,01
SL1344_3255	-1,18	10,78	0,00	0,00
SL1344_3257	-0,46	8,73	0,05	0,12
SL1344_3258	-0,42	7,48	0,22	0,35
SL1344_3259	-0,51	11,26	0,02	0,06
SL1344_3260	-0,36	10,63	0,12	0,22
SL1344_3261	-0,91	8,14	0,00	0,02
SL1344_tRNA0056	0,06	9,29	0,92	0,95
SL1344_3262	-2,95	7,74	0,00	0,00
SL1344_3263	-0,10	5,27	0,88	0,93
SL1344_tRNA0057	-0,12	11,84	0,87	0,92
SL1344_3264	-1,83	9,00	0,00	0,00
SL1344_3265	-1,35	7,72	0,00	0,00
SL1344_3266	-0,62	7,19	0,08	0,17
SL1344_3268	-0,69	11,39	0,00	0,00
SL1344_3269	-0,82	9,11	0,00	0,01
SL1344_3271	-0,60	8,54	0,02	0,05
SL1344_3272	-2,14	7,26	0,00	0,00
SL1344_3273	-0,28	9,73	0,27	0,42
SL1344_3274	-0,17	8,86	0,56	0,69
SL1344_3276	-1,44	10,31	0,00	0,00
SL1344_3277	-1,05	7,77	0,00	0,01
SL1344_3279	-0,82	7,96	0,00	0,01
SL1344_3282	-0,61	7,70	0,03	0,08
SL1344_3283	-0,75	6,42	0,05	0,12
SL1344_3284	-0,68	6,14	0,11	0,21
SL1344_3285	-1,14	6,93	0,00	0,01
SL1344_3286	-0,49	7,70	0,12	0,23
SL1344_3287	-1,18	7,31	0,00	0,01
SL1344_3288	-1,06	7,38	0,00	0,00
SL1344_3289	-0,14	7,37	0,65	0,76
SL1344_3290	0,05	6,57	0,89	0,94
SL1344_3291	-0,66	7,23	0,03	0,07
SL1344_3292	-0,49	8,85	0,04	0,09
SL1344_3294	0,11	6,55	0,73	0,82
SL1344_3295	-0,52	7,63	0,08	0,17
SL1344_3297	0,97	5,08	0,20	0,34
SL1344_3298	-0,24	5,44	0,61	0,73
SL1344_3299	0,16	6,46	0,66	0,77
SL1344_3300	-0,46	7,36	0,14	0,26
SL1344_3301	-0,26	4,01	0,84	0,91
SL1344_3302	-0,86	10,14	0,00	0,00
SL1344_3303	-0,16	8,07	0,52	0,65
SL1344_3305	-0,78	5,76	0,13	0,24
SL1344_3306	-0,21	5,91	0,66	0,77
SL1344_3307	1,86	5,21	0,01	0,04
SL1344_3308	2,38	5,43	0,00	0,01
SL1344_3309	3,29	6,22	0,00	0,00
SL1344_3310	2,73	7,52	0,00	0,00
SL1344_3311	3,27	7,65	0,00	0,00
SL1344_3312	-0,62	6,74	0,10	0,20
SL1344_3313	-1,43	7,87	0,00	0,00
SL1344_3314	-1,49	9,24	0,00	0,00
SL1344_3315	-0,64	5,89	0,24	0,38
SL1344_3316	-1,01	10,86	0,00	0,00
SL1344_3317	-0,95	11,02	0,00	0,00
SL1344_3318	-1,33	7,07	0,00	0,00
SL1344_3319	-0,67	7,24	0,04	0,09
SL1344_3320	-0,31	7,56	0,27	0,42
SL1344_3321	-1,04	6,41	0,01	0,04
SL1344_3322	1,36	3,99	0,30	0,45
SL1344_3323	3,13	4,05	0,01	0,02
SL1344_3324	2,64	3,60	0,13	0,25
SL1344_3326	-0,13	3,66	0,94	0,97
SL1344_3327	0,20	3,29	0,89	0,94
SL1344_3329	-0,09	6,03	0,82	0,89
SL1344_3330	-0,65	6,14	0,10	0,20
SL1344_3331	0,57	8,81	0,02	0,05
SL1344_3332	-1,21	7,61	0,00	0,00
SL1344_3336	-0,21	5,96	0,64	0,76
SL1344_3337	-0,73	5,08	0,35	0,50
SL1344_3339	-1,56	4,50	0,06	0,13
SL1344_3340	-0,39	7,36	0,19	0,31
SL1344_3341	-0,70	8,06	0,01	0,04
SL1344_3342	-0,09	8,34	0,69	0,80
SL1344_3343	-0,37	7,16	0,25	0,39
SL1344_3344	-0,24	7,33	0,43	0,57
SL1344_3345	-0,38	6,86	0,30	0,45
SL1344_3346	0,20	8,24	0,45	0,60
SL1344_3348	-0,95	7,42	0,01	0,02
SL1344_3349	0,29	6,38	0,46	0,60
SL1344_3350	0,31	7,26	0,43	0,57
SL1344_3351	-0,14	6,07	0,77	0,86
SL1344_3352	-0,42	8,58	0,09	0,18
SL1344_3353	-0,32	9,33	0,14	0,26
SL1344_3355	-1,20	5,56	0,02	0,06
SL1344_3356	-1,15	6,00	0,02	0,05
SL1344_3357	-1,08	9,67	0,00	0,00
SL1344_3359	0,73	5,50	0,22	0,36
SL1344_3361	-0,49	6,01	0,42	0,57
SL1344_3362	-2,74	3,70	0,40	0,55
SL1344_3364	1,28	5,47	0,02	0,05
SL1344_rRNA0007	0,61	5,15	0,46	0,60
SL1344_tRNA0058	-0,27	9,83	0,77	0,85
SL1344_rRNA0008	2,04	3,94	0,04	0,10
